j1_1,j1_2,j1_3,j1_4,j1_5,j1_6,j2_1,j2_2,j2_3,j2_4,j2_5,j2_6,j1_l1,j1_l2,j2_l1,j2_l2
brutebonnet,enamorustherian,necrozmaduskmane,pelipper,scrafty,zekrom,brutebonnet,gothitelle,groudon,screamtail,walkingwake,zamazentacrowned,necrozmaduskmane,scrafty,groudon,walkingwake
brutebonnet,enamorustherian,necrozmaduskmane,pelipper,scrafty,zekrom,brutebonnet,gothitelle,groudon,screamtail,walkingwake,zamazentacrowned,brutebonnet,necrozmaduskmane,groudon,zamazenta
brutebonnet,indeedee,landorustherian,necrozmadawnwings,talonflame,zaciancrowned,brutebonnet,gougingfire,groudon,necrozmadawnwings,ogerpon,walkingwake,landorustherian,necrozmadawnwings,brutebonnet,necrozmadawnwings
brutebonnet,indeedee,landorustherian,necrozmadawnwings,talonflame,zaciancrowned,brutebonnet,gougingfire,groudon,necrozmadawnwings,ogerpon,walkingwake,necrozmadawnwings,talonflame,brutebonnet,necrozmadawnwings
calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,ironhands,landorus,lunala,miraidon,primarina,serperior,rillaboom,smeargle,ironhands,miraidon
archaludon,incineroar,porygon2,sneasler,ursaluna,yanmega,amoonguss,calyrexshadow,fluttermane,indeedeef,torkoal,zaciancrowned,incineroar,ursaluna,calyrexshadow,indeedeef
farigiraf,incineroar,lunala,ogerponwellspring,rillaboom,zamazentacrowned,calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,farigiraf,ogerponwellspring,calyrexshadow,smeargle
brutebonnet,gothitelle,groudon,screamtail,walkingwake,zamazentacrowned,brutebonnet,indeedee,landorustherian,necrozmadawnwings,talonflame,zaciancrowned,groudon,walkingwake,landorustherian,necrozmadawnwings
brutebonnet,gothitelle,groudon,screamtail,walkingwake,zamazentacrowned,brutebonnet,indeedee,landorustherian,necrozmadawnwings,talonflame,zaciancrowned,gothitelle,groudon,landorustherian,necrozmadawnwings
calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,calyrexice,grimmsnarl,incineroar,landorus,miraidon,urshifurapidstrike,tornadus,zamazentacrowned,calyrexice,miraidon
brutebonnet,enamorustherian,necrozmaduskmane,pelipper,scrafty,zekrom,groudon,murkrow,regidrago,scovillain,walkingwake,zaciancrowned,necrozmaduskmane,scrafty,groudon,scovillain
brutebonnet,enamorustherian,necrozmaduskmane,pelipper,scrafty,zekrom,groudon,murkrow,regidrago,scovillain,walkingwake,zaciancrowned,brutebonnet,necrozmaduskmane,regidrago,zacian
archaludon,farigiraf,kyogre,landorus,rillaboom,tornadus,brutebonnet,fluttermane,incineroar,koraidon,lunala,ursaluna,archaludon,tornadus,brutebonnet,lunala
amoonguss,archaludon,fluttermane,incineroar,rillaboom,ursalunabloodmoon,farigiraf,gholdengo,incineroar,rillaboom,ursalunabloodmoon,urshifurapidstrike,amoonguss,ursalunabloodmoon,farigiraf,incineroar
farigiraf,gholdengo,incineroar,rillaboom,ursalunabloodmoon,urshifurapidstrike,amoonguss,archaludon,fluttermane,incineroar,rillaboom,ursalunabloodmoon,gholdengo,incineroar,amoonguss,fluttermane
brutebonnet,chiyu,fluttermane,groudon,lunala,walkingwake,fluttermane,grimmsnarl,groudon,ironhands,miraidon,volcarona,fluttermane,groudon,fluttermane,groudon
calyrexice,grimmsnarl,incineroar,landorus,miraidon,urshifurapidstrike,chiyu,koraidon,leavanny,lunala,ragingbolt,tornadus,calyrexice,incineroar,lunala,tornadus
archaludon,basculegion,clefairy,kyogre,kyuremwhite,ninetalesalola,armarouge,farigiraf,indeedee,koraidon,thundurus,tornadus,basculegion,kyogre,farigiraf,thundurus
farigiraf,gholdengo,incineroar,rillaboom,ursalunabloodmoon,urshifurapidstrike,amoonguss,archaludon,fluttermane,incineroar,rillaboom,ursalunabloodmoon,farigiraf,incineroar,amoonguss,archaludon
brutebonnet,enamorustherian,necrozmaduskmane,pelipper,scrafty,zekrom,annihilape,eternatus,ogerponwellspring,talonflame,ursalunabloodmoon,zaciancrowned,brutebonnet,necrozmaduskmane,annihilape,eternatus
brutebonnet,enamorustherian,necrozmaduskmane,pelipper,scrafty,zekrom,annihilape,eternatus,ogerponwellspring,talonflame,ursalunabloodmoon,zaciancrowned,brutebonnet,necrozmaduskmane,annihilape,zacian
brutebonnet,gothitelle,groudon,screamtail,walkingwake,zamazentacrowned,archaludon,brutebonnet,groudon,thundurus,torracat,zaciancrowned,groudon,screamtail,thundurus,torracat
brutebonnet,enamorustherian,necrozmaduskmane,pelipper,scrafty,zekrom,brutebonnet,gougingfire,groudon,necrozmadawnwings,ogerpon,walkingwake,brutebonnet,necrozmaduskmane,gougingfire,walkingwake
brutebonnet,enamorustherian,necrozmaduskmane,pelipper,scrafty,zekrom,brutebonnet,gougingfire,groudon,necrozmadawnwings,ogerpon,walkingwake,brutebonnet,necrozmaduskmane,gougingfire,walkingwake
kyogre,landorus,rillaboom,tornadus,urshifurapidstrike,zaciancrowned,chiyu,koraidon,leavanny,lunala,ragingbolt,tornadus,kyogre,landorus,leavanny,tornadus
brutebonnet,gothitelle,groudon,screamtail,walkingwake,zamazentacrowned,archaludon,brutebonnet,groudon,thundurus,torracat,zaciancrowned,groudon,walkingwake,brutebonnet,torracat
chiyu,koraidon,leavanny,lunala,ragingbolt,tornadus,calyrexshadow,farigiraf,incineroar,miraidon,rillaboom,whimsicott,chiyu,koraidon,calyrexshadow,whimsicott
calyrexshadow,incineroar,lunala,ragingbolt,urshifurapidstrike,whimsicott,chiyu,koraidon,leavanny,lunala,ragingbolt,tornadus,urshifurapidstrike,whimsicott,koraidon,tornadus
amoonguss,calyrexshadow,incineroar,rillaboom,urshifurapidstrike,zamazentacrowned,calyrexice,grimmsnarl,incineroar,miraidon,urshifurapidstrike,whimsicott,rillaboom,zamazentacrowned,urshifurapidstrike,whimsicott
gholdengo,hitmonlee,indeedeef,ogerponhearthflame,regidrago,wyrdeer,basculegionf,ogerponwellspring,pelipper,thundurustherian,tornadus,urshifurapidstrike,indeedeef,ogerponhearthflame,pelipper,thundurustherian
gholdengo,hitmonlee,indeedeef,ogerponhearthflame,regidrago,wyrdeer,basculegionf,ogerponwellspring,pelipper,thundurustherian,tornadus,urshifurapidstrike,indeedeef,ogerponhearthflame,basculegionf,tornadus
gholdengo,hitmonlee,indeedeef,ogerponhearthflame,regidrago,wyrdeer,basculegionf,ogerponwellspring,pelipper,thundurustherian,tornadus,urshifurapidstrike,indeedeef,ogerponhearthflame,thundurustherian,tornadus
bellibolt,calyrexshadow,ceruledge,farigiraf,miraidon,urshifurapidstrike,calyrexshadow,incineroar,ironbundle,ironhands,ironmoth,miraidon,calyrexshadow,urshifu,ironhands,miraidon
calyrexshadow,incineroar,ironbundle,ironhands,ironmoth,miraidon,archaludon,incineroar,kyogre,sinistchamasterpiece,thundurus,zamazentacrowned,ironhands,miraidon,incineroar,sinistchamasterpiece
brutebonnet,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,fluttermane,incineroar,kyuremblack,ragingbolt,rillaboom,urshifurapidstrike,lunala,ursaluna,incineroar,kyuremblack
archaludon,miraidon,politoed,tornadus,urshifurapidstrike,zamazentacrowned,amoonguss,basculegion,calyrexice,fluttermane,grimmsnarl,kyogre,politoed,tornadus,calyrexice,grimmsnarl
amoonguss,calyrexice,incineroar,miraidon,ragingbolt,urshifurapidstrike,chiyu,farigiraf,miraidon,urshifurapidstrike,whimsicott,zaciancrowned,miraidon,urshifurapidstrike,urshifurapidstrike,whimsicott
arcaninehisui,calyrexshadow,dragonite,ursaluna,urshifurapidstrike,zamazentacrowned,amoonguss,charizard,incineroar,koraidon,lunala,rillaboom,arcaninehisui,calyrexshadow,incineroar,koraidon
amoonguss,indeedeef,kyuremwhite,ninetalesalola,urshifurapidstrike,zaciancrowned,amoonguss,calyrexice,dialga,incineroar,ragingbolt,urshifurapidstrike,indeedeef,kyuremwhite,incineroar,urshifurapidstrike
amoonguss,fluttermane,incineroar,koraidon,miraidon,urshifurapidstrike,brutebonnet,chiyu,fluttermane,koraidon,lunala,ursaluna,incineroar,urshifu,fluttermane,lunala
amoonguss,fluttermane,incineroar,koraidon,miraidon,urshifurapidstrike,brutebonnet,chiyu,fluttermane,koraidon,lunala,ursaluna,incineroar,urshifu,fluttermane,lunala
carbink,clefairy,incineroar,indeedeef,terapagos,zaciancrowned,calyrexshadow,koraidon,pawmot,scraggy,urshifurapidstrike,whimsicott,incineroar,terapagos,koraidon,whimsicott
amoonguss,calyrexice,incineroar,miraidon,tornadus,urshifurapidstrike,calyrexshadow,clefairy,palkiaorigin,pelipper,rillaboom,urshifurapidstrike,amoonguss,miraidon,palkiaorigin,rillaboom
calyrexshadow,clefairy,dialgaorigin,indeedeef,rillaboom,ursaluna,fluttermane,grimmsnarl,groudon,incineroar,ironbundle,ragingbolt,calyrexshadow,indeedeef,fluttermane,grimmsnarl
calyrexice,farigiraf,ironhands,irontreads,miraidon,scraggy,calyrexice,hatterene,indeedeef,ironvaliant,smeargle,torkoal,calyrexice,scraggy,calyrexice,indeedeef
calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,amoonguss,flareon,rillaboom,ursalunabloodmoon,zaciancrowned,zamazentacrowned,smeargle,tornadus,amoonguss,rillaboom
annihilape,landorus,miraidon,rillaboom,whimsicott,zamazentacrowned,furret,indeedeef,ironcrown,landorustherian,ogerponwellspring,pelipper,annihilape,miraidon,furret,ironcrown
amoonguss,calyrexice,incineroar,indeedeef,kingambit,ursalunabloodmoon,amoonguss,calyrexshadow,chiyu,clefairy,koraidon,urshifurapidstrike,incineroar,indeedeef,chiyu,urshifurapidstrike
calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,calyrexshadow,clefairy,dialgaorigin,incineroar,rillaboom,ursaluna,smeargle,tornadus,clefairy,dialgaorigin
incineroar,landorus,miraidon,necrozmaduskmane,urshifurapidstrike,whimsicott,grimmsnarl,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,miraidon,whimsicott,lunala,ursaluna
ambipom,azumarill,hooh,lugia,smeargle,tyranitar,amoonguss,heatran,incineroar,koraidon,miraidon,rillaboom,ambipom,lugia,incineroar,miraidon
incineroar,landorus,miraidon,necrozmaduskmane,urshifurapidstrike,whimsicott,grimmsnarl,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,urshifurapidstrike,whimsicott,grimmsnarl,lunala
incineroar,landorus,miraidon,necrozmaduskmane,urshifurapidstrike,whimsicott,grimmsnarl,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,landorus,whimsicott,incineroar,ursaluna
incineroar,kyogre,ogerponwellspring,ragingbolt,tornadus,zamazentacrowned,archaludon,dragonite,garganacl,grimmsnarl,kyogre,miraidon,tornadus,zamazentacrowned,garganacl,kyogre
archaludon,dragonite,garganacl,grimmsnarl,kyogre,miraidon,glimmora,hooh,sableye,thundurustherian,whimsicott,zaciancrowned,grimmsnarl,kyogre,whimsicott,zaciancrowned
grimmsnarl,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,calyrexice,grimmsnarl,incineroar,landorus,miraidon,urshifurapidstrike,incineroar,miraidon,calyrexice,incineroar
calyrexshadow,clefairy,incineroar,miraidon,rillaboom,volcarona,incineroar,landorus,miraidon,necrozmaduskmane,urshifurapidstrike,whimsicott,calyrexshadow,volcarona,miraidon,whimsicott
calyrexshadow,clefairy,incineroar,miraidon,rillaboom,volcarona,incineroar,landorus,miraidon,necrozmaduskmane,urshifurapidstrike,whimsicott,miraidon,volcarona,miraidon,whimsicott
archaludon,dragonite,garganacl,grimmsnarl,kyogre,miraidon,kyogre,landorus,rillaboom,tornadus,urshifurapidstrike,zaciancrowned,archaludon,grimmsnarl,kyogre,zaciancrowned
cresselia,ogerponwellspring,rillaboom,skeledirge,terapagos,zaciancrowned,incineroar,landorus,miraidon,necrozmaduskmane,urshifurapidstrike,whimsicott,cresselia,skeledirge,incineroar,miraidon
grimmsnarl,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,kyogre,landorus,rillaboom,tornadus,urshifurapidstrike,zaciancrowned,incineroar,miraidon,urshifurapidstrike,zaciancrowned
cresselia,ogerponwellspring,rillaboom,skeledirge,terapagos,zaciancrowned,incineroar,landorus,miraidon,necrozmaduskmane,urshifurapidstrike,whimsicott,skeledirge,terapagos,incineroar,urshifurapidstrike
archaludon,dragonite,garganacl,grimmsnarl,kyogre,miraidon,fluttermane,incineroar,koraidon,landorus,lunala,ragingbolt,grimmsnarl,kyogre,koraidon,landorus
bronzong,irontreads,latios,rayquaza,rillaboom,terapagos,archaludon,dragonite,garganacl,grimmsnarl,kyogre,miraidon,rillaboom,terapagos,garganacl,grimmsnarl
calyrexshadow,fluttermane,incineroar,ironhands,koraidon,whimsicott,grimmsnarl,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,fluttermane,koraidon,grimmsnarl,lunala
cresselia,ogerponwellspring,rillaboom,skeledirge,terapagos,zaciancrowned,incineroar,landorus,miraidon,necrozmaduskmane,urshifurapidstrike,whimsicott,cresselia,terapagos,incineroar,necrozmaduskmane
calyrexshadow,fluttermane,incineroar,ironhands,koraidon,whimsicott,grimmsnarl,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,calyrexshadow,whimsicott,grimmsnarl,miraidon
archaludon,miraidon,politoed,tornadus,urshifurapidstrike,zamazentacrowned,archaludon,dragonite,garganacl,grimmsnarl,kyogre,miraidon,tornadus,zamazentacrowned,archaludon,grimmsnarl
grimmsnarl,incineroar,kyogre,landorus,miraidon,tornadus,amoonguss,calyrexshadow,chiyu,chienpao,ogerponcornerstone,zamazentacrowned,landorus,tornadus,chienpao,zamazentacrowned
altaria,bruxish,incineroar,indeedeef,zaciancrowned,zamazentacrowned,calyrexice,incineroar,landorustherian,ragingbolt,weezinggalar,zamazentacrowned,indeedeef,zaciancrowned,landorustherian,weezinggalar
calyrexice,garchomp,indeedeef,rayquaza,tornadus,tyranitar,archaludon,dragonite,garganacl,grimmsnarl,kyogre,miraidon,garchomp,tyranitar,garganacl,grimmsnarl
brutebonnet,chiyu,fluttermane,koraidon,lunala,ursaluna,amoonguss,calyrexshadow,chiyu,chienpao,ogerponcornerstone,zamazentacrowned,chiyu,fluttermane,amoonguss,chiyu
incineroar,kyuremwhite,miraidon,ninetalesalola,tornadus,urshifurapidstrike,entei,hooh,lugia,raikou,suicune,tyranitar,miraidon,tornadus,entei,hooh
amoonguss,calyrexshadow,chiyu,chienpao,ogerponcornerstone,zamazentacrowned,calyrexshadow,incineroar,ogerponhearthflame,ragingbolt,rillaboom,zamazentacrowned,chiyu,zamazentacrowned,calyrexshadow,incineroar
archaludon,dragonite,garganacl,grimmsnarl,kyogre,miraidon,amoonguss,araquanid,calyrexice,incineroar,miraidon,tornadus,archaludon,grimmsnarl,miraidon,tornadus
amoonguss,groudon,incineroar,indeedee,milotic,thundurus,amoonguss,calyrexshadow,fluttermane,incineroar,koraidon,whimsicott,indeedee,milotic,calyrexshadow,incineroar
grimmsnarl,incineroar,kyogre,landorus,miraidon,tornadus,amoonguss,calyrexshadow,chiyu,chienpao,ogerponcornerstone,zamazentacrowned,landorus,tornadus,chienpao,zamazentacrowned
amoonguss,calyrexshadow,chiyu,chienpao,ogerponcornerstone,zamazentacrowned,amoonguss,calyrexshadow,chiyu,farigiraf,koraidon,sneasler,amoonguss,zamazentacrowned,chiyu,koraidon
archaludon,dragonite,garganacl,grimmsnarl,kyogre,miraidon,chienpao,hooh,incineroar,koraidon,ogerponcornerstone,raichu,grimmsnarl,miraidon,hooh,ogerponcornerstone
amoonguss,calyrexshadow,chienpao,dragonite,ragingbolt,zamazentacrowned,amoonguss,calyrexshadow,chiyu,chienpao,ogerponcornerstone,zamazentacrowned,dragonite,zamazentacrowned,amoonguss,chiyu
calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,archaludon,kyogre,raichu,tornadus,urshifurapidstrike,zamazentacrowned,calyrexshadow,smeargle,tornadus,zamazentacrowned
archaludon,dragonite,garganacl,kyogre,miraidon,raichualola,chiyu,fluttermane,groudon,hooh,slowbro,venusaur,archaludon,kyogre,groudon,venusaur
archaludon,kyogre,raichu,tornadus,urshifurapidstrike,zamazentacrowned,amoonguss,fluttermane,incineroar,koraidon,miraidon,urshifurapidstrike,kyogre,tornadus,incineroar,miraidon
brutebonnet,fluttermane,incineroar,koraidon,lunala,ursaluna,amoonguss,fluttermane,incineroar,koraidon,miraidon,urshifurapidstrike,brutebonnet,fluttermane,fluttermane,incineroar
amoonguss,charizard,koraidon,lunala,rillaboom,tornadus,calyrexshadow,incineroar,ironbundle,ironhands,ironmoth,miraidon,amoonguss,lunala,ironhands,miraidon
archaludon,dragonite,garganacl,kyogre,miraidon,raichualola,calyrexice,farigiraf,groudon,ironhands,ironvaliant,urshifurapidstrike,miraidon,raichualola,ironhands,ironvaliant
chienpao,clefairy,hooh,irontreads,miraidon,urshifurapidstrike,archaludon,dragonite,garganacl,kyogre,miraidon,raichualola,hooh,miraidon,miraidon,raichualola
calyrexice,farigiraf,ironhands,miraidon,scraggy,ursalunabloodmoon,calyrexshadow,incineroar,ironbundle,ironhands,ironmoth,miraidon,calyrexice,farigiraf,incineroar,miraidon
archaludon,bastiodon,dragonite,kyogre,miraidon,tornadus,chiyu,fluttermane,indeedeef,koraidon,lunala,ragingbolt,bastiodon,tornadus,indeedeef,ragingbolt
grimmsnarl,incineroar,polteageist,rillaboom,ursalunabloodmoon,urshifurapidstrike,annihilape,archaludon,chiyu,mausholdfour,sinistcha,toxtricitylowkey,rillaboom,urshifurapidstrike,annihilape,sinistcha
archaludon,bastiodon,dragonite,kyogre,miraidon,tornadus,brutebonnet,fluttermane,groudon,koraidon,roaringmoon,screamtail,miraidon,tornadus,koraidon,screamtail
archaludon,bastiodon,dragonite,kyogre,miraidon,tornadus,brutebonnet,fluttermane,groudon,koraidon,roaringmoon,screamtail,miraidon,tornadus,koraidon,screamtail
fluttermane,hooh,incineroar,irontreads,koraidon,ragingbolt,calyrexice,enamorustherian,indeedeef,lunala,smeargle,urshifurapidstrike,fluttermane,koraidon,calyrexice,smeargle
grimmsnarl,incineroar,polteageist,rillaboom,ursalunabloodmoon,urshifurapidstrike,annihilape,archaludon,chiyu,mausholdfour,sinistcha,toxtricitylowkey,incineroar,ursalunabloodmoon,annihilape,toxtricitylowkey
archaludon,bastiodon,dragonite,kyogre,miraidon,tornadus,chiyu,fluttermane,indeedeef,koraidon,lunala,ragingbolt,bastiodon,tornadus,indeedeef,ragingbolt
calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,chiyu,fluttermane,indeedeef,koraidon,lunala,ragingbolt,smeargle,tornadus,koraidon,lunala
calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,grimmsnarl,ironbundle,ironhands,kingambit,miraidon,zaciancrowned,smeargle,tornadus,grimmsnarl,miraidon
corviknight,incineroar,miraidon,urshifurapidstrike,whimsicott,zamazentacrowned,calyrexshadow,farigiraf,incineroar,ragingbolt,torkoal,zamazentacrowned,incineroar,whimsicott,farigiraf,ragingbolt
calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,calyrexshadow,incineroar,ogerponhearthflame,ragingbolt,rillaboom,zamazentacrowned,smeargle,tornadus,ogerponhearthflame,ragingbolt
fluttermane,gothitelle,incineroar,koraidon,screamtail,zaciancrowned,calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,incineroar,zaciancrowned,tornadus,zamazentacrowned
calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,amoonguss,fluttermane,incineroar,koraidon,kyuremwhite,sableye,tornadus,zamazentacrowned,kyuremwhite,sableye
calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,kingambit,palafin,rillaboom,toxtricity,ursalunabloodmoon,zamazentacrowned,tornadus,zamazentacrowned,palafin,rillaboom
calyrexshadow,clefable,ogerponwellspring,smeargle,urshifurapidstrike,zamazentacrowned,calyrexice,dragonite,incineroar,lunala,torkoal,umbreon,calyrexshadow,zamazentacrowned,dragonite,incineroar
calyrexice,cresselia,incineroar,ursaluna,urshifurapidstrike,zaciancrowned,archaludon,dragonite,garganacl,kyogre,miraidon,whimsicott,calyrexice,zacian,archaludon,garganacl
amoonguss,calyrexice,ironvaliant,kyogre,landorus,urshifurapidstrike,calyrexshadow,ditto,grimmsnarl,pelipper,rillaboom,zamazentacrowned,kyogre,urshifurapidstrike,calyrexshadow,grimmsnarl
hooh,incineroar,ogerponwellspring,thundurustherian,tyranitar,zaciancrowned,amoonguss,chienpao,kyogre,roaringmoon,urshifurapidstrike,zaciancrowned,hooh,zaciancrowned,chienpao,urshifurapidstrike
brutebonnet,calyrexshadow,chiyu,koraidon,ragingbolt,weezinggalar,amoonguss,archaludon,clefairy,kyogre,miraidon,pelipper,koraidon,ragingbolt,clefairy,kyogre
grimmsnarl,incineroar,landorus,miraidon,ogerponwellspring,zaciancrowned,fluttermane,incineroar,koraidon,terapagos,tornadus,urshifurapidstrike,grimmsnarl,miraidon,terapagos,tornadus
bellossom,fluttermane,gliscor,greattusk,koraidon,oricoriopompom,armarouge,brutebonnet,dragapult,kyogre,raichu,zaciancrowned,greattusk,koraidon,kyogre,zaciancrowned
archaludon,dragonite,garganacl,kyogre,miraidon,whimsicott,amoonguss,calyrexshadow,chiyu,chienpao,ogerponcornerstone,zamazentacrowned,dragonite,kyogre,chienpao,ogerponcornerstone
calyrexice,cresselia,incineroar,miraidon,sableye,smeargle,archaludon,dragonite,garganacl,kyogre,miraidon,whimsicott,sableye,smeargle,archaludon,miraidon
amoonguss,fluttermane,incineroar,koraidon,lunala,ursaluna,farigiraf,incineroar,koraidon,lunala,rillaboom,ursaluna,incineroar,koraidon,incineroar,lunala
archaludon,miraidon,politoed,tornadus,urshifurapidstrike,zamazentacrowned,golemalola,lunala,miraidon,regieleki,tinglu,whimsicott,miraidon,tornadus,golemalola,tinglu
