j1_1,j1_2,j1_3,j1_4,j1_5,j1_6,j2_1,j2_2,j2_3,j2_4,j2_5,j2_6,j1_l1,j1_l2,j2_l1,j2_l2
71,201,225,315,337,541,43,315,333,340,355,370,201,315,43,340
71,201,225,315,337,541,43,315,333,340,355,370,225,315,43,333
71,201,225,315,337,541,43,315,333,340,355,370,201,541,315,333
40,239,262,346,530,577,9,66,97,255,406,520,529,577,255,406
161,236,263,406,495,551,147,243,321,464,527,573,406,551,243,321
9,66,311,406,435,564,64,97,171,205,283,289,311,406,64,97
9,66,311,406,435,564,64,97,171,205,283,289,9,564,64,171
161,236,263,406,495,551,147,243,321,464,527,573,495,551,243,321
161,236,263,406,495,551,147,243,321,464,527,573,161,263,243,321
161,236,263,406,495,551,147,243,321,464,527,573,161,263,147,574
161,236,263,406,495,551,147,243,321,464,527,573,263,406,321,464
9,56,67,236,263,406,9,236,286,389,526,573,67,263,286,574
9,56,67,236,263,406,9,236,286,389,526,573,56,263,236,574
9,56,67,236,263,406,9,236,286,389,526,573,56,67,236,286
91,147,286,406,530,573,9,68,236,265,269,570,286,406,68,236
91,147,286,406,530,573,9,68,236,265,269,570,406,574,68,571
55,87,90,216,238,347,236,250,321,447,495,530,55,238,236,495
182,234,242,270,337,523,131,143,261,336,378,428,234,337,143,261
182,234,242,270,337,523,131,143,261,336,378,428,182,270,143,261
182,234,242,270,337,523,131,143,261,336,378,428,182,270,143,261
55,87,90,216,238,347,236,250,321,447,495,530,216,238,236,495
263,285,388,406,525,556,56,388,406,462,508,573,263,406,462,508
263,285,388,406,525,556,56,388,406,462,508,573,263,285,56,462
55,87,90,216,238,347,236,250,321,447,495,530,55,238,236,495
105,138,143,225,270,485,54,105,144,222,334,468,270,485,105,468
105,138,143,225,270,485,54,105,144,222,334,468,270,485,105,144
49,122,135,429,475,479,180,197,423,433,500,582,429,479,197,433
49,122,135,429,475,479,180,197,423,433,500,582,135,479,433,500
286,321,406,530,551,561,68,321,342,406,551,573,286,551,68,406
49,122,135,429,475,479,180,197,423,433,500,582,49,429,180,500
55,236,263,269,406,462,106,206,209,236,321,343,236,269,206,236
106,206,209,236,321,343,55,236,263,269,406,462,206,321,269,406
106,206,209,236,321,343,55,236,263,269,406,462,206,209,269,406
167,209,257,345,388,570,11,76,265,270,503,509,167,345,270,509
167,209,257,345,388,570,11,76,265,270,503,509,257,345,76,509
20,50,112,265,389,570,198,209,276,495,527,561,112,265,209,276
9,55,206,236,265,561,56,67,245,321,530,561,206,265,321,561
9,55,206,236,265,561,56,67,245,321,530,561,265,561,321,561
9,55,206,236,265,561,56,67,245,321,530,561,265,561,56,67
147,236,243,251,301,321,245,379,387,483,495,570,147,321,245,483
147,236,243,251,301,321,245,379,387,483,495,570,236,321,245,569
9,245,265,269,408,570,55,67,161,209,388,462,245,571,67,462
9,245,265,269,408,570,55,67,161,209,388,462,269,571,209,462
9,245,265,269,408,570,55,67,161,209,388,462,408,571,209,462
56,67,147,245,321,561,55,236,238,265,269,501,56,67,236,238
56,67,147,245,321,561,55,236,238,265,269,501,56,67,236,501
50,67,161,263,286,526,9,11,13,36,56,573,50,67,9,11
50,67,161,263,286,526,9,11,13,36,56,573,161,263,9,574
279,282,344,400,495,507,56,68,361,428,561,573,282,400,56,428
17,203,314,318,408,430,13,206,238,262,287,350,17,408,206,287
17,203,314,318,408,430,13,206,238,262,287,350,17,430,206,287
13,206,238,262,287,350,17,203,314,318,408,430,238,262,17,430
17,73,151,269,318,413,212,464,469,526,533,540,17,413,464,469
17,73,151,269,318,413,212,464,469,526,533,540,318,413,464,469
39,139,203,206,254,286,9,72,81,147,315,344,39,286,81,315
39,139,203,206,254,286,9,72,81,147,315,344,139,206,81,344
39,139,203,206,254,286,9,72,81,147,315,344,206,286,147,344
56,236,321,508,530,551,245,269,286,462,495,551,56,531,245,286
56,236,321,508,530,551,245,269,286,462,495,551,236,321,462,495
109,161,188,315,486,573,55,206,269,400,540,559,188,315,206,269
109,161,188,315,486,573,55,206,269,400,540,559,188,315,206,269
206,233,246,311,331,525,13,345,370,372,378,530,246,525,370,372
206,233,246,311,331,525,13,345,370,372,378,530,206,233,345,378
86,116,186,360,467,477,27,154,174,210,365,528,186,467,27,528
86,116,186,360,467,477,27,154,174,210,365,528,467,477,27,528
86,116,186,360,467,477,27,154,174,210,365,528,116,477,27,528
56,68,245,526,561,573,55,206,236,238,321,530,68,245,206,236
56,68,245,526,561,573,55,206,236,238,321,530,68,245,206,236
236,263,265,388,406,530,188,238,269,503,524,573,236,263,188,524
50,67,161,263,286,344,55,74,236,263,406,501,161,263,236,263
50,67,161,263,286,344,55,74,236,263,406,501,161,263,236,263
56,236,406,508,530,573,56,236,343,388,406,573,56,236,56,574
9,56,206,245,495,551,55,74,236,263,406,501,206,495,236,263
206,236,286,321,526,530,56,236,406,508,530,573,236,321,56,574
236,269,321,337,530,561,55,74,236,263,406,501,321,561,263,406
56,147,317,321,508,530,50,67,161,263,286,344,56,508,161,263
236,269,321,337,530,561,206,236,245,265,464,570,321,561,206,265
55,203,238,321,507,530,220,257,406,446,508,570,203,507,406,508
55,203,238,321,507,530,220,257,406,446,508,570,55,238,406,446
9,55,147,243,321,429,74,91,206,224,238,245,55,429,238,245
9,55,147,243,321,429,55,67,161,236,263,388,243,321,55,236
163,165,235,465,467,505,116,174,186,322,373,465,235,465,174,322
163,165,235,465,467,505,116,174,186,322,373,465,235,465,322,465
163,165,235,465,467,505,116,174,186,322,373,465,165,235,174,322
9,56,67,236,263,406,9,55,161,236,265,462,9,236,55,462
13,33,46,216,416,540,26,162,319,390,425,441,33,416,319,390
9,56,67,236,263,406,9,55,161,236,265,462,67,263,55,236
13,33,46,216,416,540,26,162,319,390,425,441,46,216,319,390
13,33,46,216,416,540,26,162,319,390,425,441,46,216,319,390
74,91,216,232,357,518,40,73,173,274,486,491,74,91,274,486
9,56,67,236,263,406,9,55,161,236,265,462,9,56,55,236
26,162,319,390,425,441,13,33,46,216,416,540,162,441,46,216
26,162,319,390,425,441,13,33,46,216,416,540,26,441,46,216
74,91,216,232,357,518,40,73,173,274,486,491,74,91,274,486
56,68,388,508,530,573,9,236,286,389,526,573,68,531,286,389
56,68,388,508,530,573,9,236,286,389,526,573,56,531,236,286
147,179,236,406,527,530,179,236,262,406,508,551,147,179,236,508
147,179,236,406,527,530,179,236,262,406,508,551,147,531,236,551
147,179,236,406,527,530,179,236,262,406,508,551,147,527,236,262
18,50,55,109,206,496,41,132,248,275,321,378,55,206,248,378
169,171,173,179,256,524,167,216,261,347,507,526,173,179,261,526
169,171,173,179,256,524,167,216,261,347,507,526,169,256,261,526
169,171,173,179,256,524,167,216,261,347,507,526,173,179,261,347
138,143,413,497,543,573,131,143,261,336,378,428,413,572,131,143
167,216,261,347,507,526,169,171,173,179,256,524,167,526,169,179
169,171,173,179,256,524,167,216,261,347,507,526,169,179,261,347
106,206,209,236,321,343,55,236,263,269,406,462,106,321,55,462
106,206,209,236,321,343,55,236,263,269,406,462,206,209,269,406
78,198,209,269,400,524,9,55,147,238,466,527,269,524,147,238
9,55,147,238,466,527,78,198,209,269,400,524,147,238,269,524
236,286,321,526,530,561,56,67,245,406,462,495,321,561,56,406
236,286,321,526,530,561,56,67,245,406,462,495,286,321,462,495
90,142,258,457,514,521,82,172,256,264,372,430,142,514,256,372
82,172,256,264,372,430,90,142,258,457,514,521,82,256,514,521
56,67,106,263,343,508,9,56,161,236,265,406,56,508,9,236
21,55,400,441,501,508,112,206,248,321,345,573,441,508,206,321
67,161,251,263,321,530,55,67,161,263,388,462,161,529,55,462
55,67,161,263,388,462,81,225,263,353,530,546,55,462,225,546
11,68,147,393,551,570,9,68,265,408,530,570,11,393,9,531
11,68,147,393,551,570,9,68,265,408,530,570,11,393,9,531
21,137,161,265,321,345,68,161,344,406,508,530,265,321,508,531
236,265,269,406,508,573,9,56,236,406,530,573,406,508,9,406
9,68,236,393,406,570,55,147,236,285,343,424,236,393,147,236
55,147,236,285,343,424,78,113,177,239,268,556,147,424,239,268
85,353,428,469,490,522,61,96,183,300,416,459,85,490,300,459
56,236,263,388,406,561,9,30,55,161,206,265,236,561,55,206
85,353,428,469,490,522,61,96,183,300,416,459,353,428,300,416
56,236,462,530,561,573,50,67,161,263,286,526,56,561,67,161
50,67,161,263,286,526,21,55,400,441,501,508,50,67,441,508
56,113,236,269,530,570,55,286,388,406,507,530,56,531,286,406
50,67,161,250,263,286,56,388,406,462,508,573,67,263,56,462
56,113,236,269,530,570,55,286,388,406,507,530,236,571,286,406
161,198,236,263,343,430,21,55,400,441,501,508,198,430,441,508
56,113,236,269,530,570,55,286,388,406,507,530,236,571,55,286
56,388,406,462,508,573,21,55,400,441,501,508,462,508,21,508
56,109,238,487,530,560,56,388,406,462,508,573,56,238,56,462
56,113,236,269,530,570,50,67,161,263,286,344,113,236,67,263
55,147,446,462,495,577,50,263,269,286,307,413,446,462,263,413
147,209,236,280,285,556,50,67,161,263,286,526,280,556,67,161
56,113,236,269,530,570,50,67,161,263,286,344,113,571,161,263
56,113,236,269,530,570,50,67,161,263,286,344,236,269,161,263
56,113,236,269,530,570,245,248,321,336,430,561,56,113,321,561
56,113,236,269,530,570,245,248,321,336,430,561,236,269,336,561
55,206,245,321,526,551,50,67,161,263,286,526,206,321,161,286
56,388,406,462,508,573,9,206,209,265,560,576,56,462,9,206
56,113,236,269,530,570,55,147,245,321,344,530,236,571,147,321
50,263,269,286,307,413,147,226,286,497,507,530,286,413,226,529
55,147,245,250,321,429,206,236,286,321,526,530,250,321,206,321
55,147,236,269,321,530,56,388,406,462,508,573,236,269,56,462
55,147,236,321,526,561,56,388,406,462,508,573,55,147,56,462
56,388,406,462,508,573,9,161,236,263,286,526,56,462,161,263
9,56,67,68,343,573,56,109,206,209,486,560,9,56,206,209
9,30,55,245,246,265,56,74,236,321,406,551,245,265,56,406
9,56,67,68,343,573,50,56,67,263,388,508,343,574,263,388
9,56,67,68,343,573,9,55,236,269,321,530,68,574,55,321
9,30,55,245,246,265,56,74,236,321,406,551,55,245,56,551
236,250,321,446,495,530,9,56,67,68,343,573,250,321,68,574
9,56,67,68,343,573,67,161,238,263,286,343,67,574,67,161
9,55,209,236,238,497,236,286,406,495,530,561,209,497,236,286
56,147,236,388,406,573,56,388,406,462,508,573,236,574,56,462
9,56,67,68,343,573,50,67,161,263,286,526,9,67,161,286
56,388,406,462,508,573,55,236,238,339,527,573,56,462,55,236
50,143,161,206,236,263,9,56,67,68,343,573,50,236,68,574
9,56,67,68,343,573,56,236,388,406,530,573,67,574,236,529
9,238,263,286,344,388,56,388,406,462,508,573,286,388,56,462
9,56,67,68,343,573,56,188,205,236,342,425,68,574,236,425
161,209,225,265,406,564,9,56,68,113,388,573,225,265,9,56
161,209,225,265,406,564,9,56,68,113,388,573,225,265,9,56
55,147,269,321,551,561,9,55,246,265,404,530,321,561,9,55
9,68,161,236,263,573,56,388,406,462,508,573,161,263,508,574
9,55,246,265,404,530,56,238,244,497,561,573,9,55,497,574
68,106,263,286,388,406,9,55,246,265,404,530,286,406,9,55
56,388,406,462,508,573,9,161,198,236,263,430,508,574,9,161
67,161,238,263,286,526,13,50,56,226,251,508,263,286,226,251
67,161,238,263,286,526,13,50,56,226,251,508,263,286,226,251
9,55,246,265,404,530,206,243,317,321,361,570,55,246,243,317
50,67,161,263,286,526,206,236,286,321,526,530,161,263,206,321
56,388,406,462,508,573,245,265,321,464,508,564,462,508,508,564
56,388,406,462,508,573,209,280,286,388,406,413,56,462,209,286
161,236,238,263,286,406,56,67,245,462,495,561,161,263,462,495
220,236,343,406,430,495,56,388,406,462,508,573,343,495,56,462
18,56,161,265,508,530,68,161,263,344,430,495,265,508,68,495
9,55,161,238,286,501,56,388,406,462,508,573,9,286,56,462
55,319,324,355,361,526,55,177,182,236,262,561,55,361,177,236
50,56,236,263,269,388,56,67,236,321,530,561,236,263,321,561
56,388,406,462,508,573,50,67,161,263,286,526,56,462,161,263
263,408,455,485,537,570,9,68,265,408,530,570,485,571,9,571
55,177,182,236,262,561,55,106,147,236,321,530,177,236,147,321
9,161,198,236,263,430,56,388,406,462,508,573,161,236,508,574
55,236,321,382,396,406,24,58,136,318,350,352,236,382,136,318
248,342,388,425,551,560,18,60,91,340,359,390,388,560,340,390
11,16,20,147,307,408,11,185,206,347,378,527,20,147,347,527
11,185,206,347,378,527,11,16,20,147,307,408,347,527,11,307
67,68,161,209,263,537,11,55,216,238,265,526,67,161,216,238
11,18,67,307,446,517,9,113,161,236,507,526,307,517,161,526
11,18,67,307,446,517,9,113,161,236,507,526,11,67,9,507
20,64,209,400,497,508,9,56,68,161,236,263,20,508,68,263
11,18,67,307,446,517,9,113,161,236,507,526,11,67,9,161
50,56,67,236,263,388,30,245,265,321,345,508,56,388,265,508
56,388,406,462,508,573,56,74,393,462,508,530,462,508,393,462
56,388,406,462,508,573,56,388,406,462,508,573,508,574,462,508
18,56,161,265,508,530,50,67,161,263,286,526,265,508,50,161
56,67,236,321,530,561,236,243,321,342,501,573,321,531,243,321
9,18,161,236,406,527,147,196,206,270,449,464,9,18,449,464
20,50,209,263,344,561,50,161,209,236,308,321,20,263,209,308
147,196,206,270,449,464,9,18,161,236,406,527,196,270,9,161
56,109,206,209,486,560,13,50,56,226,251,508,206,209,226,251
147,196,206,270,449,464,9,18,161,236,406,527,206,449,9,527
50,161,236,263,388,573,206,236,286,321,526,530,236,574,286,321
9,161,236,263,286,526,241,246,286,321,343,524,263,286,246,321
13,50,56,226,251,508,56,236,263,396,406,551,226,251,56,236
138,265,285,343,497,530,109,246,315,424,486,573,265,497,246,315
138,265,285,343,497,530,109,246,315,424,486,573,285,531,246,315
138,265,285,343,497,530,109,246,315,424,486,573,343,531,246,315
206,236,286,321,526,530,55,137,172,236,238,321,286,321,55,238
56,236,257,321,530,561,50,67,161,263,286,526,56,236,161,286
74,265,269,388,561,570,206,236,286,321,526,530,74,265,286,321
67,238,263,508,530,537,56,74,393,462,508,530,238,508,462,508
67,238,263,508,530,537,56,74,393,462,508,530,238,508,462,508
236,243,321,342,501,573,236,251,265,321,413,462,321,342,265,462
206,236,286,321,526,530,34,54,127,216,507,526,286,321,127,526
55,206,269,400,540,559,17,245,446,495,508,570,206,400,17,569
55,206,269,400,540,559,17,245,446,495,508,570,55,206,508,569
55,206,269,400,540,559,17,245,446,495,508,570,206,269,17,446
56,388,406,462,508,573,161,236,245,286,321,561,406,462,286,561
56,388,406,462,508,573,56,67,236,321,530,561,508,574,67,561
11,55,81,209,406,556,55,161,209,343,388,537,55,406,55,161
67,268,339,406,508,573,55,91,236,497,503,527,268,339,497,503
50,67,161,263,286,526,56,388,406,462,508,573,50,286,508,574
56,388,406,462,508,573,161,213,270,346,508,576,462,508,161,346
55,206,236,321,530,561,56,68,236,344,406,573,531,561,344,574
74,105,143,401,406,526,238,265,296,399,530,570,401,406,531,571
56,67,343,388,501,573,55,206,269,321,464,530,501,574,321,464
147,209,243,321,388,561,50,161,238,263,336,526,321,561,238,336
9,55,147,245,321,530,55,67,161,236,263,388,9,55,55,161
67,161,209,344,507,556,56,74,393,462,508,530,161,507,74,393
263,408,455,485,537,570,56,388,406,462,508,573,408,485,462,508
56,388,406,462,508,573,209,236,251,255,285,556,56,462,209,255
55,147,245,321,344,530,9,55,246,265,404,530,245,321,9,55
55,236,245,265,462,508,55,67,74,147,196,339,265,462,55,74
56,206,397,530,560,573,9,55,246,265,404,530,397,560,246,265
9,55,147,236,321,530,206,236,286,321,526,530,147,321,286,321
9,55,246,265,404,530,50,67,161,263,286,526,246,265,50,286
206,236,374,406,527,530,9,11,68,147,179,527,374,406,9,11
9,56,112,250,321,561,9,161,236,263,286,344,321,561,161,286
56,74,393,462,508,530,9,55,179,388,527,530,462,508,9,179
206,236,286,321,526,530,9,55,246,265,404,530,206,236,246,265
206,236,374,406,527,530,9,11,68,147,179,527,374,406,11,147
64,111,205,239,484,511,31,248,251,283,302,380,239,484,283,302
206,236,374,406,527,530,9,11,68,147,179,527,206,406,9,11
55,68,206,263,344,508,17,60,261,263,344,455,263,508,17,455
31,248,251,283,302,380,64,111,205,239,484,511,302,380,64,511
263,408,455,485,537,570,55,68,206,263,344,508,408,571,263,508
147,236,286,406,530,573,161,198,236,263,321,430,236,286,263,321
9,56,236,527,561,570,50,55,67,161,203,263,56,561,161,263
161,198,236,263,321,430,56,67,388,406,501,573,161,263,56,406
206,236,374,406,527,530,147,179,236,406,527,530,206,236,179,236
9,55,147,236,321,530,161,243,245,263,321,388,147,321,263,321
236,245,286,321,530,561,56,67,388,406,501,573,286,561,501,574
147,179,236,406,527,530,206,236,374,406,527,530,147,406,206,236
48,55,263,397,551,560,50,236,268,286,339,345,551,560,236,339
50,67,161,236,263,286,147,162,265,317,485,570,161,263,485,571
56,74,206,236,406,573,55,206,236,321,406,526,56,206,55,206
56,388,406,462,508,573,206,236,286,321,526,530,406,462,236,286
18,161,265,321,353,530,50,56,147,263,269,561,161,265,269,561
56,179,321,359,464,527,48,55,263,397,551,560,56,321,397,560
64,209,263,344,507,561,18,236,265,286,530,561,209,561,236,286
56,68,236,388,406,573,56,388,406,462,508,573,68,236,462,508
56,68,236,388,406,573,56,388,406,462,508,573,68,236,462,508
68,147,161,265,561,573,56,388,406,462,508,573,161,561,508,574
147,209,236,280,285,556,56,388,406,462,508,573,147,236,56,462
206,236,286,321,526,530,56,105,161,171,238,524,286,321,171,524
140,236,321,345,396,573,56,388,406,462,508,573,140,321,406,462
9,161,236,263,268,413,56,388,406,462,508,573,268,413,508,574
17,138,311,337,485,573,105,138,185,336,377,576,17,485,336,576
17,138,311,337,485,573,105,138,185,336,377,576,17,485,185,377
50,56,236,263,269,388,56,388,406,462,508,573,50,263,462,508
56,388,406,462,508,573,147,209,236,280,285,556,508,574,147,236
50,67,161,263,286,526,286,406,462,530,561,573,67,263,286,462
9,112,212,305,400,449,6,182,236,314,339,414,112,400,6,236
9,112,212,305,400,449,6,182,236,314,339,414,112,400,236,314
45,143,205,406,464,523,74,179,297,428,508,570,204,406,179,297
45,143,205,406,464,523,74,179,297,428,508,570,406,464,179,428
45,143,205,406,464,523,74,179,297,428,508,570,204,406,508,569
238,244,245,321,530,561,18,265,413,508,530,570,321,561,413,571
67,161,251,263,321,530,206,236,286,321,526,530,321,529,286,526
56,236,344,388,406,573,9,67,161,213,245,501,236,388,161,501
9,161,236,263,321,530,50,67,161,263,286,526,161,321,161,286
161,236,285,530,561,573,9,206,236,265,388,406,236,285,9,265
9,161,198,236,263,430,56,236,263,396,406,551,161,263,56,406
147,334,344,524,527,577,34,67,125,243,484,576,334,527,67,243
147,334,344,524,527,577,34,67,125,243,484,576,334,527,67,243
121,124,162,318,406,551,39,110,131,195,225,340,124,162,131,225
121,124,162,318,406,551,39,110,131,195,225,340,124,406,39,195
112,270,321,344,406,573,74,221,265,286,507,556,270,406,286,556
9,30,55,161,206,265,56,388,406,462,508,573,161,206,406,574
161,251,265,321,413,462,236,286,321,526,530,561,265,462,236,531
55,147,236,269,321,530,9,55,246,265,404,530,55,321,246,265
9,55,246,265,404,530,9,11,55,236,345,400,9,55,9,55
17,56,113,526,530,573,12,55,147,236,406,495,17,56,147,236
9,147,161,236,263,495,9,55,246,265,404,530,147,161,246,265
50,56,161,236,263,388,9,55,246,265,404,530,56,236,246,265
9,11,55,236,345,400,9,55,246,265,404,530,11,345,9,55
9,198,236,321,334,370,161,236,285,530,561,573,321,370,161,561
55,238,265,462,508,530,13,50,56,226,251,508,265,508,50,251
13,50,56,226,251,508,56,161,238,524,561,573,226,251,561,574
50,67,161,263,286,526,206,236,286,321,526,530,67,161,286,321
206,236,286,321,526,530,9,198,236,321,334,370,286,321,321,334
9,68,161,236,263,573,55,206,236,269,321,530,161,263,236,531
