j1_1,j1_2,j1_3,j1_4,j1_5,j1_6,j2_1,j2_2,j2_3,j2_4,j2_5,j2_6,j1_l1,j1_l2,j2_l1,j2_l2
calyrexice,gholdengo,incineroar,indeedeef,kyuremwhite,ninetalesalola,amoonguss,azumarill,koraidon,necrozmaduskmane,pachirisu,porygon2,gholdengo,indeedeef,necrozmaduskmane,porygon2
calyrexice,gholdengo,incineroar,indeedeef,kyuremwhite,ninetalesalola,amoonguss,azumarill,koraidon,necrozmaduskmane,pachirisu,porygon2,gholdengo,indeedeef,necrozmaduskmane,porygon2
chienpao,dragapult,dragonite,urshifurapidstrike,zaciancrowned,zamazentacrowned,clefable,kyogre,oranguru,palkiaorigin,regidrago,typhlosionhisui,urshifurapidstrike,zamazentacrowned,oranguru,typhlosionhisui
calyrexice,incineroar,indeedeef,lunala,smeargle,torkoal,calyrexshadow,farigiraf,incineroar,ironhands,miraidon,ogerponhearthflame,calyrexice,incineroar,calyrexshadow,incineroar
calyrexshadow,ironbundle,magmar,miraidon,ninetalesalola,stonjourner,calyrexshadow,farigiraf,incineroar,ironhands,miraidon,ogerponhearthflame,ironbundle,ninetalesalola,calyrexshadow,farigiraf
calyrexshadow,farigiraf,incineroar,ironhands,miraidon,ogerponhearthflame,calyrexshadow,indeedeef,kyogre,smeargle,tornadus,urshifurapidstrike,farigiraf,ironhands,kyogre,tornadus
calyrexice,grimmsnarl,ironhands,miraidon,ursaluna,volcarona,calyrexice,incineroar,landorus,ogerponwellspring,rillaboom,zamazentacrowned,grimmsnarl,miraidon,incineroar,zamazentacrowned
calyrexshadow,fluttermane,incineroar,koraidon,ogerponwellspring,screamtail,calyrexice,illumise,miraidon,ogerpon,tinglu,volcarona,fluttermane,screamtail,illumise,miraidon
brutebonnet,chiyu,fluttermane,koraidon,lunala,ursaluna,clodsire,fluttermane,grimmsnarl,groudon,mausholdfour,miraidon,fluttermane,koraidon,fluttermane,mausholdfour
hooh,incineroar,ogerponcornerstone,thundurustherian,tyranitar,zaciancrowned,clodsire,fluttermane,grimmsnarl,groudon,mausholdfour,miraidon,thundurustherian,tyranitar,fluttermane,groudon
fluttermane,frosmoth,grimmsnarl,groudon,mausholdfour,miraidon,brutebonnet,calyrexshadow,chiyu,koraidon,walkingwake,weezinggalar,fluttermane,frosmoth,koraidon,walkingwake
fluttermane,frosmoth,grimmsnarl,groudon,mausholdfour,miraidon,charizard,chiyu,groudon,koraidon,torkoal,whimsicott,grimmsnarl,miraidon,groudon,whimsicott
annihilape,ceruledge,miraidon,primarina,serperior,zamazentacrowned,comfey,gastrodon,kyogre,pelipper,tatsugiri,whimsicott,annihilape,ceruledge,kyogre,whimsicott
ironcrown,ironhands,lugia,maushold,miraidon,sceptile,fluttermane,frosmoth,grimmsnarl,groudon,mausholdfour,miraidon,miraidon,sceptile,grimmsnarl,miraidon
calyrexshadow,ogerponhearthflame,ragingbolt,rillaboom,smeargle,zamazentacrowned,calyrexice,grimmsnarl,incineroar,landorus,miraidon,urshifurapidstrike,rillaboom,zamazentacrowned,grimmsnarl,incineroar
incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,whimsicott,brutebonnet,calyrexshadow,indeedeef,koraidon,walkingwake,whimsicott,incineroar,miraidon,calyrexshadow,indeedeef
annihilape,calyrexshadow,chienpao,dragonite,rillaboom,zamazentacrowned,calyrexshadow,grimmsnarl,incineroar,lugia,rillaboom,wochien,chienpao,zamazentacrowned,grimmsnarl,wochien
incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,whimsicott,grimmsnarl,kyogre,landorus,tornadus,urshifurapidstrike,zaciancrowned,urshifurapidstrike,whimsicott,grimmsnarl,kyogre
brutebonnet,calyrexshadow,indeedeef,koraidon,walkingwake,whimsicott,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,whimsicott,brutebonnet,calyrexshadow,incineroar,miraidon
brutebonnet,chienpao,koraidon,lunala,ursaluna,urshifurapidstrike,brutebonnet,calyrexshadow,chiyu,koraidon,walkingwake,weezinggalar,lunala,urshifurapidstrike,koraidon,weezinggalar
calyrexshadow,clefairy,landorus,mienshao,ragingbolt,zamazentacrowned,brutebonnet,calyrexshadow,chiyu,koraidon,walkingwake,weezinggalar,calyrexshadow,mienshao,koraidon,weezinggalar
brutebonnet,chiyu,fluttermane,koraidon,lunala,ursaluna,archaludon,basculegion,kyogre,landorus,walkingwake,zamazentacrowned,brutebonnet,lunala,landorus,zamazentacrowned
amoonguss,chienpao,kyogre,roaringmoon,urshifurapidstrike,zaciancrowned,grimmsnarl,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,kyogre,roaringmoon,grimmsnarl,urshifurapidstrike
brutebonnet,chiyu,fluttermane,koraidon,lunala,ursaluna,fluttermane,grimmsnarl,groudon,mausholdfour,miraidon,urshifurapidstrike,chiyu,fluttermane,fluttermane,mausholdfour
charizard,chiyu,groudon,jumpluff,koraidon,whimsicott,fluttermane,grimmsnarl,groudon,mausholdfour,miraidon,urshifurapidstrike,chiyu,groudon,fluttermane,miraidon
brutebonnet,chiyu,fluttermane,koraidon,lunala,ursaluna,amoonguss,calyrexice,farigiraf,incineroar,lunala,urshifurapidstrike,chiyu,lunala,farigiraf,incineroar
fluttermane,grimmsnarl,groudon,mausholdfour,miraidon,urshifurapidstrike,calyrexice,grimmsnarl,incineroar,landorus,miraidon,urshifurapidstrike,fluttermane,mausholdfour,calyrexice,grimmsnarl
fluttermane,grimmsnarl,groudon,mausholdfour,miraidon,urshifurapidstrike,archaludon,kyogre,pelipper,urshifurapidstrike,whimsicott,zamazentacrowned,grimmsnarl,miraidon,urshifurapidstrike,whimsicott
fluttermane,grimmsnarl,groudon,mausholdfour,miraidon,urshifurapidstrike,calyrexshadow,chienpao,incineroar,mewtwo,urshifurapidstrike,weezinggalar,grimmsnarl,miraidon,calyrexshadow,weezinggalar
calyrexice,grimmsnarl,incineroar,landorus,miraidon,urshifurapidstrike,fluttermane,grimmsnarl,groudon,mausholdfour,miraidon,urshifurapidstrike,calyrexice,grimmsnarl,fluttermane,mausholdfour
clefairy,ironmoth,ironvaliant,miraidon,ogerponwellspring,whimsicott,fluttermane,grimmsnarl,groudon,mausholdfour,miraidon,urshifurapidstrike,ironmoth,whimsicott,fluttermane,groudon
calyrexice,chesnaught,incineroar,indeedeef,ironhands,miraidon,fluttermane,grimmsnarl,groudon,mausholdfour,miraidon,urshifurapidstrike,chesnaught,miraidon,fluttermane,mausholdfour
farigiraf,incineroar,miraidon,urshifurapidstrike,whimsicott,zamazentacrowned,fluttermane,grimmsnarl,groudon,mausholdfour,miraidon,urshifurapidstrike,urshifu,whimsicott,grimmsnarl,miraidon
dondozo,regigigas,tatsugiri,weezinggalar,zaciancrowned,zamazentacrowned,fluttermane,grimmsnarl,groudon,mausholdfour,miraidon,urshifurapidstrike,weezinggalar,zaciancrowned,fluttermane,urshifu
fluttermane,grimmsnarl,groudon,mausholdfour,miraidon,urshifurapidstrike,charjabug,grimmsnarl,incineroar,landorus,lunala,miraidon,grimmsnarl,miraidon,grimmsnarl,miraidon
amoonguss,calyrexshadow,incineroar,rillaboom,terapagos,urshifurapidstrike,amoonguss,chienpao,incineroar,miraidon,volcarona,zamazentacrowned,rillaboom,terapagos,miraidon,volcarona
amoonguss,fluttermane,gothitelle,incineroar,koraidon,screamtail,calyrexshadow,chienpao,incineroar,rillaboom,whimsicott,zamazentacrowned,amoonguss,incineroar,chienpao,whimsicott
brutebonnet,chiyu,fluttermane,koraidon,lunala,ursaluna,brutebonnet,calyrexshadow,rillaboom,tornadus,urshifurapidstrike,zamazentacrowned,brutebonnet,koraidon,calyrexshadow,zamazentacrowned
calyrexshadow,dondozo,ogerponhearthflame,tinglu,whimsicott,zamazentacrowned,amoonguss,chienpao,incineroar,miraidon,volcarona,zamazentacrowned,dondozo,tinglu,chienpao,zamazentacrowned
calyrexshadow,chiyu,dialgaorigin,ironhands,ogerponcornerstone,urshifurapidstrike,amoonguss,chienpao,incineroar,miraidon,volcarona,zamazentacrowned,calyrexshadow,ogerponcornerstone,incineroar,miraidon
calyrexice,chiyu,fluttermane,incineroar,koraidon,ragingbolt,amoonguss,chienpao,farigiraf,incineroar,koraidon,lunala,chiyu,fluttermane,koraidon,lunala
brutebonnet,calyrexice,chiyu,koraidon,ragingbolt,weezinggalar,amoonguss,chienpao,incineroar,miraidon,volcarona,zamazentacrowned,koraidon,weezinggalar,incineroar,miraidon
incineroar,irontreads,miraidon,sinistcha,terapagos,urshifurapidstrike,calyrexice,indeedeef,lunala,smeargle,torkoal,urshifurapidstrike,incineroar,terapagos,indeedeef,lunala
farigiraf,ironbundle,ironhands,kingambit,lunala,miraidon,amoonguss,fluttermane,incineroar,koraidon,lunala,ursaluna,farigiraf,ironbundle,incineroar,lunala
incineroar,irontreads,kyogre,miraidon,urshifurapidstrike,zapdos,calyrexshadow,fluttermane,greattusk,incineroar,koraidon,walkingwake,incineroar,kyogre,calyrexshadow,fluttermane
amoonguss,blissey,breloom,calyrexshadow,miraidon,typhlosionhisui,brutebonnet,incineroar,koraidon,lunala,ragingbolt,ursaluna,amoonguss,calyrexshadow,lunala,ursaluna
incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,whimsicott,calyrexice,indeedeef,lunala,torkoal,ursaluna,urshifurapidstrike,incineroar,miraidon,indeedeef,lunala
gardevoir,gliscor,heracross,skarmory,skuntank,tentacruel,azumarill,flygon,mimikyu,raichualola,scizor,shiftry,skarmory,skuntank,azumarill,mimikyu
araquanid,calyrexshadow,ironjugulis,landorus,rillaboom,zamazentacrowned,brutebonnet,calyrexshadow,incineroar,koraidon,landorus,ragingbolt,calyrexshadow,rillaboom,brutebonnet,koraidon
araquanid,calyrexshadow,ironjugulis,landorus,rillaboom,zamazentacrowned,brutebonnet,calyrexshadow,incineroar,koraidon,landorus,ragingbolt,calyrexshadow,rillaboom,brutebonnet,koraidon
gardevoir,gliscor,heracross,skarmory,skuntank,tentacruel,azumarill,flygon,mimikyu,raichualola,scizor,shiftry,skarmory,skuntank,flygon,shiftry
gardevoir,gliscor,heracross,skarmory,skuntank,tentacruel,azumarill,flygon,mimikyu,raichualola,scizor,shiftry,skuntank,tentacruel,flygon,shiftry
gardevoir,gliscor,heracross,skarmory,skuntank,tentacruel,azumarill,flygon,mimikyu,raichualola,scizor,shiftry,gardevoir,skuntank,flygon,scizor
calyrexshadow,gholdengo,ironhands,landorus,lunala,tyranitar,calyrexshadow,fluttermane,incineroar,indeedeef,tornadus,zamazentacrowned,landorus,tyranitar,calyrexshadow,indeedeef
gardevoir,gliscor,heracross,skarmory,skuntank,tentacruel,azumarill,flygon,mimikyu,raichualola,scizor,shiftry,gardevoir,skuntank,azumarill,shiftry
incineroar,irontreads,kyogre,miraidon,urshifurapidstrike,zapdos,amoonguss,calyrexice,fluttermane,incineroar,kyogre,tornadus,irontreads,miraidon,calyrexice,incineroar
calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,whimsicott,calyrexshadow,smeargle,urshifurapidstrike,whimsicott
calyrexshadow,incineroar,indeedeef,urshifurapidstrike,whimsicott,zamazentacrowned,calyrexice,incineroar,miraidon,urshifurapidstrike,volcarona,whimsicott,calyrexshadow,incineroar,miraidon,whimsicott
calyrexice,incineroar,miraidon,rillaboom,urshifurapidstrike,whimsicott,brutebonnet,fluttermane,incineroar,koraidon,lunala,walkingwake,incineroar,rillaboom,incineroar,lunala
amoonguss,calyrexshadow,chienpao,ragingbolt,tinglu,zamazentacrowned,amoonguss,calyrexshadow,chienpao,ogerponcornerstone,ragingbolt,zamazentacrowned,amoonguss,zamazentacrowned,chienpao,zamazentacrowned
brutebonnet,calyrexshadow,chiyu,hatterene,indeedeef,ursaluna,garchomp,hooh,landorustherian,rotomwash,thundurustherian,zamazentacrowned,hatterene,indeedeef,garchomp,hooh
amoonguss,fluttermane,incineroar,koraidon,lunala,ursaluna,rillaboom,terapagos,tornadus,tyranitar,urshifurapidstrike,zaciancrowned,amoonguss,incineroar,rillaboom,terapagos
barraskewda,klefki,oranguru,pawmot,persianalola,zoroark,bellibolt,maushold,murkrow,perrserker,taurospaldeacombat,tinkaton,klefki,pawmot,bellibolt,perrserker
barraskewda,klefki,oranguru,pawmot,persianalola,zoroark,bellibolt,maushold,murkrow,perrserker,taurospaldeacombat,tinkaton,klefki,pawmot,murkrow,tinkaton
latios,lunala,rillaboom,torkoal,urshifurapidstrike,zamazentacrowned,amoonguss,kyogre,rillaboom,tornadus,urshifurapidstrike,zaciancrowned,urshifurapidstrike,zamazentacrowned,tornadus,urshifurapidstrike
brutebonnet,fluttermane,groudon,incineroar,terapagos,walkingwake,kyogre,landorus,necrozmaduskmane,rillaboom,tornadus,urshifurapidstrike,incineroar,terapagos,kyogre,tornadus
barraskewda,klefki,oranguru,pawmot,persianalola,zoroark,bellibolt,maushold,murkrow,perrserker,taurospaldeacombat,tinkaton,barraskewda,pawmot,murkrow,perrserker
amoonguss,comfey,incineroar,lugia,rillaboom,terapagos,amoonguss,bronzong,gholdengo,koraidon,tinkaton,ursalunabloodmoon,amoonguss,terapagos,amoonguss,koraidon
brutebonnet,chiyu,fluttermane,koraidon,lunala,ursaluna,farigiraf,incineroar,ironjugulis,kyogre,landorus,palkia,brutebonnet,lunala,ironjugulis,palkia
barraskewda,klefki,oranguru,pawmot,persianalola,zoroark,bellibolt,maushold,murkrow,perrserker,taurospaldeacombat,tinkaton,klefki,persianalola,taurospaldeacombat,tinkaton
farigiraf,incineroar,ironjugulis,kyogre,landorus,palkia,amoonguss,calyrexshadow,chienpao,dragonite,ragingbolt,zamazentacrowned,ironjugulis,palkia,amoonguss,calyrexshadow
amoonguss,basculegion,calyrexice,fluttermane,grimmsnarl,kyogre,grimmsnarl,ironhands,kyogre,landorus,miraidon,tornadus,amoonguss,calyrexice,kyogre,tornadus
incineroar,irontreads,kyogre,miraidon,urshifurapidstrike,zapdos,arcaninehisui,dusknoir,lucario,luxray,rhyperior,umbreon,incineroar,kyogre,luxray,umbreon
clefairy,exeggutor,hooh,mewtwo,raichu,weezing,garchomp,giratinaorigin,hooh,landorustherian,rotomwash,thundurustherian,mewtwo,raichu,landorustherian,rotomwash
amoonguss,kyogre,rillaboom,tornadus,urshifurapidstrike,zaciancrowned,garchomp,giratinaorigin,hooh,landorustherian,rotomwash,thundurustherian,kyogre,urshifurapidstrike,hooh,rotomwash
chienpao,farigiraf,hooh,incineroar,miraidon,urshifurapidstrike,amoonguss,kyogre,rillaboom,tornadus,urshifurapidstrike,zaciancrowned,farigiraf,miraidon,kyogre,tornadus
calyrexshadow,grimmsnarl,incineroar,kyogre,rillaboom,tornadus,electrodehisui,excadrill,florges,incineroar,tyranitar,zamazentacrowned,calyrexshadow,incineroar,excadrill,tyranitar
calyrexice,mimikyu,moltres,palkia,pelipper,ursaluna,araquanid,cresselia,groudon,miraidon,raichu,venusaur,calyrexice,pelipper,araquanid,venusaur
calyrexice,mimikyu,moltres,palkia,pelipper,ursaluna,incineroar,ironbundle,irontreads,lunala,miraidon,urshifurapidstrike,calyrexice,pelipper,incineroar,lunala
calyrexice,grimmsnarl,incineroar,landorus,miraidon,urshifurapidstrike,incineroar,kyogre,kyuremblack,landorus,urshifurapidstrike,whimsicott,grimmsnarl,miraidon,kyuremblack,whimsicott
araquanid,cresselia,groudon,miraidon,raichu,venusaur,calyrexice,mimikyu,moltres,palkia,pelipper,ursaluna,araquanid,miraidon,palkia,pelipper
annihilape,indeedeef,kyogre,roaringmoon,solgaleo,urshifurapidstrike,amoonguss,calyrexshadow,chienpao,landorus,ogerponcornerstone,zamazentacrowned,annihilape,solgaleo,chienpao,zamazentacrowned
calyrexshadow,clefairy,landorus,mienshao,ragingbolt,zamazentacrowned,calyrexshadow,incineroar,ironbundle,ironhands,ironmoth,miraidon,calyrexshadow,mienshao,incineroar,miraidon
calyrexshadow,clefairy,rillaboom,smeargle,urshifurapidstrike,zamazentacrowned,amoonguss,calyrexshadow,incineroar,terapagos,tornadus,urshifurapidstrike,calyrexshadow,smeargle,incineroar,terapagos
calyrexice,mimikyu,moltres,palkia,pelipper,ursaluna,annihilape,chienpao,farigiraf,kyogre,tornadus,zamazentacrowned,calyrexice,pelipper,kyogre,tornadus
incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,whimsicott,annihilape,indeedeef,kyogre,roaringmoon,solgaleo,urshifurapidstrike,lunala,urshifurapidstrike,annihilape,solgaleo
barraskewda,basculegion,electrodehisui,palkiaorigin,pelipper,raichu,baxcalibur,chienpao,froslass,glaceon,kyuremwhite,ninetalesalola,basculegion,pelipper,chienpao,froslass
barraskewda,basculegion,electrodehisui,palkiaorigin,pelipper,raichu,baxcalibur,chienpao,froslass,glaceon,kyuremwhite,ninetalesalola,electrodehisui,pelipper,chienpao,froslass
brutebonnet,fluttermane,incineroar,koraidon,lunala,walkingwake,grimmsnarl,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,koraidon,lunala,incineroar,lunala
arcaninehisui,calyrexice,chienpao,kingdra,kyogre,ninetalesalola,calyrexshadow,incineroar,ironbundle,ironhands,ironmoth,miraidon,arcaninehisui,chienpao,incineroar,miraidon
grimmsnarl,ironhands,kingambit,koraidon,lunala,volcarona,calyrexshadow,incineroar,ogerponhearthflame,rillaboom,smeargle,zamazentacrowned,grimmsnarl,volcarona,calyrexshadow,incineroar
calyrexshadow,clefairy,rayquaza,smeargle,tornadus,urshifurapidstrike,incineroar,irontreads,miraidon,sinistcha,terapagos,urshifurapidstrike,calyrexshadow,clefairy,miraidon,terapagos
farigiraf,incineroar,ironjugulis,kyogre,landorus,palkia,calyrexshadow,incineroar,miraidon,ursaluna,urshifurapidstrike,whimsicott,farigiraf,landorus,urshifurapidstrike,whimsicott
garchomp,hippowdon,krookodile,landorustherian,tinglu,torterra,cresselia,indeedeef,ironleaves,latias,slowbro,slowking,garchomp,krookodile,indeedeef,slowking
garchomp,hippowdon,krookodile,landorustherian,tinglu,torterra,cresselia,indeedeef,ironleaves,latias,slowbro,slowking,garchomp,landorustherian,indeedeef,slowbro
garchomp,hippowdon,krookodile,landorustherian,tinglu,torterra,cresselia,indeedeef,ironleaves,latias,slowbro,slowking,garchomp,krookodile,ironleaves,latias
amoonguss,calyrexshadow,incineroar,terapagos,tornadus,urshifurapidstrike,incineroar,ironbundle,miraidon,solgaleo,ursaluna,volcarona,amoonguss,terapagos,incineroar,solgaleo
farigiraf,lunala,miraidon,raichualola,tornadus,urshifurapidstrike,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,whimsicott,miraidon,raichualola,incineroar,miraidon
farigiraf,lunala,miraidon,raichualola,tornadus,urshifurapidstrike,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,whimsicott,miraidon,raichualola,incineroar,miraidon
chiyu,fluttermane,koraidon,miraidon,ragingbolt,whimsicott,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,whimsicott,fluttermane,koraidon,lunala,miraidon
amoonguss,calyrexshadow,incineroar,terapagos,tornadus,urshifurapidstrike,calyrexice,fluttermane,incineroar,koraidon,ragingbolt,whimsicott,incineroar,terapagos,calyrexice,incineroar
grimmsnarl,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,fluttermane,grimmsnarl,groudon,mausholdfour,miraidon,urshifurapidstrike,incineroar,lunala,grimmsnarl,miraidon
amoonguss,calyrexice,ogerponhearthflame,ursalunabloodmoon,urshifurapidstrike,whimsicott,amoonguss,incineroar,kyogre,tornadus,urshifurapidstrike,zaciancrowned,calyrexice,ogerponhearthflame,kyogre,tornadus
calyrexshadow,farigiraf,miraidon,ragingbolt,urshifurapidstrike,whimsicott,fluttermane,grimmsnarl,groudon,mausholdfour,miraidon,urshifurapidstrike,calyrexshadow,whimsicott,grimmsnarl,miraidon
amoonguss,incineroar,kyogre,tornadus,urshifurapidstrike,zaciancrowned,arcaninehisui,calyrexshadow,chienpao,clefairy,dragonite,rayquaza,kyogre,tornadus,chienpao,dragonite
fluttermane,grimmsnarl,groudon,mausholdfour,miraidon,urshifurapidstrike,calyrexice,dondozo,fluttermane,klefki,miraidon,ursaluna,mausholdfour,urshifu,calyrexice,klefki
amoonguss,calyrexshadow,incineroar,miraidon,rillaboom,urshifurapidstrike,braviary,calyrexice,incineroar,lunala,rillaboom,wigglytuff,incineroar,miraidon,rillaboom,wigglytuff
fluttermane,grimmsnarl,groudon,mausholdfour,miraidon,urshifurapidstrike,basculegion,brutebonnet,clawitzer,kyogre,miraidon,tornadus,grimmsnarl,miraidon,miraidon,tornadus
chienpao,ironcrown,mabosstiff,miraidon,quaquaval,talonflame,chiyu,fluttermane,incineroar,koraidon,lunala,weezinggalar,mabosstiff,talonflame,koraidon,weezinggalar
fluttermane,hooh,incineroar,irontreads,koraidon,ragingbolt,calyrexshadow,clefairy,rayquaza,smeargle,tornadus,urshifurapidstrike,fluttermane,koraidon,clefairy,urshifurapidstrike
bastiodon,bronzong,empoleon,klefki,solgaleo,zamazentacrowned,calyrexshadow,ditto,raichu,terapagos,tsareena,zoroarkhisui,empoleon,klefki,calyrexshadow,raichu
calyrexice,grimmsnarl,incineroar,landorus,miraidon,urshifurapidstrike,calyrexshadow,ditto,raichu,terapagos,tsareena,zoroarkhisui,incineroar,urshifurapidstrike,calyrexshadow,raichu
grimmsnarl,groudon,incineroar,kyuremwhite,urshifurapidstrike,volbeat,calyrexshadow,clefairy,rayquaza,smeargle,tornadus,urshifurapidstrike,grimmsnarl,kyuremwhite,clefairy,urshifurapidstrike
farigiraf,incineroar,lunala,ragingbolt,torkoal,zamazentacrowned,farigiraf,incineroar,ironjugulis,kyogre,landorus,palkia,lunala,ragingbolt,ironjugulis,palkia
amoonguss,gholdengo,incineroar,miraidon,terapagos,urshifurapidstrike,calyrexice,farigiraf,incineroar,primarina,rillaboom,ursaluna,amoonguss,incineroar,primarina,rillaboom
corviknight,garchomp,gastrodon,heatran,sandaconda,tyranitar,amoonguss,calyrexice,farigiraf,fluttermane,incineroar,indeedeef,garchomp,sandaconda,calyrexice,indeedeef
archaludon,dragonite,garganacl,kyogre,miraidon,tornadus,fluttermane,garchomp,groudon,incineroar,jumpluff,zaciancrowned,kyogre,tornadus,groudon,jumpluff
