j1_1,j1_2,j1_3,j1_4,j1_5,j1_6,j2_1,j2_2,j2_3,j2_4,j2_5,j2_6,j1_l1,j1_l2,j2_l1,j2_l2
Flutter Mane,Iron Valiant,Kyogre,Miraidon,Sableye,Smeargle,Incineroar,Lunala,Miraidon,Ursaluna,Urshifu-*,Whimsicott,Kyogre,Smeargle,Incineroar,Urshifu-Rapid-Strike
Calyrex-Ice,Farigiraf,Incineroar,Landorus,Miraidon,Urshifu-*,Amoonguss,Calyrex-Ice,Iron Jugulis,Kyogre,Rhyperior,Urshifu-*,Calyrex-Ice,Miraidon,Iron Jugulis,Kyogre
Amoonguss,Calyrex-Ice,Iron Jugulis,Kyogre,Rhyperior,Urshifu-*,Amoonguss,Annihilape,Calyrex-Ice,Incineroar,Ogerpon-Wellspring,Reshiram,Amoonguss,Calyrex-Ice,Amoonguss,Calyrex-Ice
Arcanine-Hisui,Calyrex-Shadow,Dragonite,Ursaluna,Urshifu-*,Zamazenta-*,Appletun,Calyrex-Ice,Farigiraf,Incineroar,Rillaboom,Terapagos,Arcanine-Hisui,Calyrex-Shadow,Farigiraf,Incineroar
Amoonguss,Farigiraf,Flutter Mane,Incineroar,Koraidon,Terapagos,Amoonguss,Calyrex-Ice,Iron Jugulis,Kyogre,Rhyperior,Urshifu-*,Farigiraf,Flutter Mane,Iron Jugulis,Kyogre
Brute Bonnet,Calyrex-Shadow,Flutter Mane,Incineroar,Koraidon,Raging Bolt,Amoonguss,Calyrex-Ice,Iron Jugulis,Kyogre,Rhyperior,Urshifu-*,Calyrex-Shadow,Incineroar,Iron Jugulis,Kyogre
Amoonguss,Annihilape,Calyrex-Ice,Incineroar,Ogerpon-Wellspring,Reshiram,Amoonguss,Calyrex-Ice,Iron Jugulis,Kyogre,Rhyperior,Urshifu-*,Annihilape,Ogerpon-Wellspring,Amoonguss,Calyrex-Ice
Amoonguss,Gothitelle,Incineroar,Miraidon,Murkrow,Politoed,Flutter Mane,Incineroar,Lugia,Urshifu-*,Whimsicott,Zamazenta-*,Miraidon,Politoed,Flutter Mane,Whimsicott
Calyrex-Ice,Indeedee-F,Kyogre,Smeargle,Tornadus,Urshifu-*,Araquanid,Brute Bonnet,Calyrex-Shadow,Ho-Oh,Iron Valiant,Tornadus,Kyogre,Tornadus,Brute Bonnet,Iron Valiant
Araquanid,Brute Bonnet,Calyrex-Shadow,Ho-Oh,Iron Valiant,Tornadus,Calyrex-Shadow,Flutter Mane,Indeedee-F,Tyranitar,Whimsicott,Zamazenta-*,Ho-Oh,Iron Valiant,Whimsicott,Zamazenta-Crowned
Brute Bonnet,Chi-Yu,Flutter Mane,Koraidon,Lunala,Ursaluna,Grimmsnarl,Incineroar,Lunala,Miraidon,Ursaluna,Urshifu-*,Chi-Yu,Flutter Mane,Lunala,Miraidon
Grimmsnarl,Incineroar,Lunala,Miraidon,Ursaluna,Urshifu-*,Amoonguss,Gothitelle,Incineroar,Miraidon,Murkrow,Politoed,Lunala,Miraidon,Miraidon,Murkrow
Amoonguss,Chien-Pao,Flutter Mane,Incineroar,Koraidon,Zamazenta-*,Calyrex-Ice,Grimmsnarl,Incineroar,Landorus,Miraidon,Urshifu-*,Flutter Mane,Koraidon,Incineroar,Urshifu-Rapid-Strike
Calyrex-Shadow,Chien-Pao,Miraidon,Ogerpon-Hearthflame,Urshifu-*,Whimsicott,Indeedee-F,Lunala,Raging Bolt,Rillaboom,Terapagos,Torkoal,Calyrex-Shadow,Whimsicott,Lunala,Terapagos
Amoonguss,Enamorus-Therian,Giratina-Origin,Swampert,Talonflame,Zamazenta-*,Grimmsnarl,Incineroar,Lunala,Miraidon,Ursaluna,Urshifu-*,Swampert,Talonflame,Lunala,Miraidon
Calyrex-Ice,Incineroar,Iron Valiant,Miraidon,Smeargle,Urshifu-*,Grimmsnarl,Incineroar,Lunala,Miraidon,Ursaluna,Urshifu-*,Calyrex-Ice,Smeargle,Lunala,Miraidon
Amoonguss,Basculegion,Decidueye-Hisui,Gholdengo,Overqwil,Pelipper,Amoonguss,Calyrex-Ice,Farigiraf,Incineroar,Miraidon,Urshifu-*,Amoonguss,Pelipper,Amoonguss,Calyrex-Ice
Grimmsnarl,Incineroar,Lunala,Miraidon,Ursaluna,Urshifu-*,Grimmsnarl,Incineroar,Lunala,Miraidon,Ursaluna,Urshifu-*,Grimmsnarl,Incineroar,Lunala,Ursaluna
Calyrex-Shadow,Incineroar,Iron Hands,Rillaboom,Urshifu-*,Zamazenta-*,Amoonguss,Basculegion,Decidueye-Hisui,Gholdengo,Overqwil,Pelipper,Incineroar,Zamazenta-Crowned,Amoonguss,Pelipper
Calyrex-Shadow,Raging Bolt,Rillaboom,Smeargle,Tornadus,Zamazenta-*,Amoonguss,Calyrex-Ice,Iron Jugulis,Kyogre,Rhyperior,Urshifu-*,Raging Bolt,Smeargle,Amoonguss,Calyrex-Ice
Amoonguss,Basculegion,Decidueye-Hisui,Gholdengo,Overqwil,Pelipper,Amoonguss,Calyrex-Ice,Incineroar,Indeedee-F,Kingambit,Ursaluna-Bloodmoon,Amoonguss,Pelipper,Amoonguss,Indeedee-F
Bellossom,Charizard,Electrode-Hisui,Gallade,Groudon,Koraidon,Amoonguss,Calyrex-Ice,Iron Jugulis,Kyogre,Rhyperior,Urshifu-*,Gallade,Koraidon,Iron Jugulis,Kyogre
Amoonguss,Hippowdon,Indeedee-F,Kyurem-White,Urshifu-*,Zacian-*,Amoonguss,Calyrex-Ice,Iron Jugulis,Kyogre,Rhyperior,Urshifu-*,Hippowdon,Zacian-Crowned,Iron Jugulis,Kyogre
Amoonguss,Calyrex-Ice,Iron Jugulis,Kyogre,Rhyperior,Urshifu-*,Amoonguss,Archaludon,Basculegion,Kyogre,Pelipper,Zamazenta-*,Iron Jugulis,Kyogre,Amoonguss,Zamazenta-Crowned
Articuno-Galar,Dusclops,Garganacl,Gastrodon,Hariyama,Tyranitar,Amoonguss,Calyrex-Ice,Iron Jugulis,Kyogre,Rhyperior,Urshifu-*,Garganacl,Hariyama,Iron Jugulis,Kyogre
Amoonguss,Dialga,Incineroar,Meowstic,Rayquaza,Ursaluna,Chien-Pao,Hydreigon,Lokix,Meowscarada,Moltres-Galar,Roaring Moon,Meowstic,Rayquaza,Chien-Pao,Lokix
Amoonguss,Dialga,Incineroar,Meowstic,Rayquaza,Ursaluna,Chien-Pao,Hydreigon,Lokix,Meowscarada,Moltres-Galar,Roaring Moon,Meowstic,Rayquaza,Chien-Pao,Lokix
Chi-Yu,Incineroar,Rillaboom,Smeargle,Terapagos,Zamazenta-*,Calyrex-Shadow,Chi-Yu,Flutter Mane,Miraidon,Ogerpon-Cornerstone,Urshifu-*,Smeargle,Zamazenta-Crowned,Chi-Yu,Flutter Mane
Amoonguss,Dialga,Incineroar,Meowstic,Rayquaza,Ursaluna,Amoonguss,Calyrex-Ice,Dondozo,Miraidon,Tatsugiri,Whimsicott,Meowstic,Rayquaza,Miraidon,Whimsicott
Grimmsnarl,Incineroar,Lunala,Miraidon,Ursaluna,Urshifu-*,Incineroar,Landorus,Miraidon,Necrozma-Dusk-Mane,Urshifu-*,Whimsicott,Incineroar,Miraidon,Incineroar,Necrozma-Dusk-Mane
Amoonguss,Archaludon,Flutter Mane,Incineroar,Kyogre,Miraidon,Amoonguss,Calyrex-Ice,Dondozo,Miraidon,Tatsugiri,Whimsicott,Flutter Mane,Kyogre,Tatsugiri,Whimsicott
Calyrex-Ice,Grimmsnarl,Incineroar,Landorus,Miraidon,Urshifu-*,Amoonguss,Calyrex-Shadow,Chi-Yu,Chien-Pao,Ogerpon-Cornerstone,Zamazenta-*,Calyrex-Ice,Urshifu-Rapid-Strike,Chien-Pao,Zamazenta-Crowned
Calyrex-Ice,Indeedee-F,Lunala,Rillaboom,Smeargle,Urshifu-*,Grimmsnarl,Incineroar,Lunala,Miraidon,Ursaluna,Urshifu-*,Calyrex-Ice,Indeedee-F,Incineroar,Urshifu-Rapid-Strike
Calyrex-Ice,Grimmsnarl,Incineroar,Landorus,Miraidon,Urshifu-*,Incineroar,Kyogre,Landorus-Therian,Raichu,Tornadus,Zamazenta-*,Grimmsnarl,Miraidon,Incineroar,Kyogre
Calyrex-Shadow,Chien-Pao,Groudon,Incineroar,Iron Valiant,Sableye,Calyrex-Shadow,Clefairy,Rayquaza,Smeargle,Tornadus,Urshifu-*,Calyrex-Shadow,Sableye,Clefairy,Urshifu-Rapid-Strike
Indeedee-F,Kyogre,Magmar,Registeel,Urshifu-*,Zacian-*,Grimmsnarl,Incineroar,Lunala,Miraidon,Ursaluna,Urshifu-*,Indeedee-F,Registeel,Grimmsnarl,Miraidon
Grimmsnarl,Incineroar,Lunala,Miraidon,Ursaluna,Urshifu-*,Farigiraf,Incineroar,Lunala,Miraidon,Tornadus,Urshifu-*,Incineroar,Urshifu-Rapid-Strike,Farigiraf,Lunala
Calyrex-Shadow,Incineroar,Koraidon,Raging Bolt,Rillaboom,Whimsicott,Calyrex-Ice,Chien-Pao,Grimmsnarl,Koraidon,Ogerpon-Hearthflame,Tornadus,Calyrex-Shadow,Whimsicott,Calyrex-Ice,Chien-Pao
Brute Bonnet,Chi-Yu,Flutter Mane,Koraidon,Lunala,Ursaluna,Calyrex-Ice,Chien-Pao,Grimmsnarl,Koraidon,Ogerpon-Hearthflame,Tornadus,Brute Bonnet,Chi-Yu,Ogerpon-Hearthflame,Tornadus
Calyrex-Shadow,Chi-Yu,Raging Bolt,Tornadus,Urshifu-*,Zamazenta-*,Calyrex-Ice,Farigiraf,Iron Hands,Miraidon,Tornadus,Urshifu-*,Calyrex-Shadow,Chi-Yu,Miraidon,Tornadus
Calyrex-Shadow,Raging Bolt,Rillaboom,Smeargle,Tornadus,Zamazenta-*,Calyrex-Ice,Indeedee-F,Lunala,Rillaboom,Smeargle,Urshifu-*,Rillaboom,Zamazenta-Crowned,Lunala,Smeargle
Chi-Yu,Flutter Mane,Incineroar,Koraidon,Raging Bolt,Solgaleo,Amoonguss,Basculegion,Calyrex-Ice,Flutter Mane,Grimmsnarl,Kyogre,Koraidon,Raging Bolt,Grimmsnarl,Kyogre
Calyrex-Shadow,Flutter Mane,Gothitelle,Incineroar,Koraidon,Scream Tail,Calyrex-Ice,Farigiraf,Incineroar,Iron Hands,Kyogre,Rillaboom,Koraidon,Scream Tail,Calyrex-Ice,Farigiraf
Amoonguss,Calyrex-Ice,Grimmsnarl,Indeedee-F,Terapagos,Ursaluna,Calyrex-Ice,Farigiraf,Incineroar,Iron Hands,Kyogre,Rillaboom,Grimmsnarl,Terapagos,Incineroar,Rillaboom
Calyrex-Shadow,Chi-Yu,Chien-Pao,Rillaboom,Whimsicott,Zamazenta-*,Amoonguss,Chien-Pao,Kyogre,Roaring Moon,Urshifu-*,Zacian-*,Calyrex-Shadow,Whimsicott,Chien-Pao,Urshifu-Rapid-Strike
Amoonguss,Calyrex-Shadow,Incineroar,Ogerpon-Cornerstone,Rillaboom,Terapagos,Chien-Pao,Flutter Mane,Gholdengo,Groudon,Koraidon,Venusaur,Calyrex-Shadow,Ogerpon-Cornerstone,Flutter Mane,Gholdengo
Archaludon,Incineroar,Kyogre,Lunala,Urshifu-*,Whimsicott,Amoonguss,Calyrex-Ice,Indeedee-F,Lapras,Lunala,Ursaluna-Bloodmoon,Kyogre,Whimsicott,Amoonguss,Calyrex-Ice
Incineroar,Iron Treads,Miraidon,Sinistcha,Terapagos,Urshifu-*,Calyrex-Ice,Incineroar,Indeedee-F,Ninetales-Alola,Ursaluna-Bloodmoon,Zamazenta-*,Miraidon,Terapagos,Calyrex-Ice,Zamazenta-Crowned
Calyrex-Ice,Incineroar,Koraidon,Landorus,Rillaboom,Smeargle,Calyrex-Ice,Farigiraf,Grimmsnarl,Iron Hands,Miraidon,Volcarona,Koraidon,Smeargle,Calyrex-Ice,Miraidon
Calyrex-Ice,Indeedee-F,Lunala,Rillaboom,Smeargle,Urshifu-*,Brute Bonnet,Calyrex-Shadow,Chi-Yu,Incineroar,Koraidon,Raging Bolt,Lunala,Smeargle,Incineroar,Koraidon
Brute Bonnet,Chi-Yu,Flutter Mane,Groudon,Lunala,Walking Wake,Calyrex-Shadow,Raging Bolt,Rillaboom,Smeargle,Tornadus,Zamazenta-*,Brute Bonnet,Groudon,Calyrex-Shadow,Zamazenta-Crowned
Calyrex-Shadow,Raging Bolt,Rillaboom,Smeargle,Tornadus,Zamazenta-*,Calyrex-Ice,Indeedee-F,Iron Hands,Koraidon,Lilligant-Hisui,Ninetales-Alola,Calyrex-Shadow,Smeargle,Koraidon,Lilligant-Hisui
Calyrex-Ice,Indeedee-F,Iron Hands,Koraidon,Lilligant-Hisui,Ninetales-Alola,Brute Bonnet,Chi-Yu,Flutter Mane,Groudon,Lunala,Walking Wake,Koraidon,Lilligant-Hisui,Brute Bonnet,Lunala
Farigiraf,Kyogre,Landorus,Rillaboom,Tornadus,Zekrom,Calyrex-Shadow,Raging Bolt,Rillaboom,Smeargle,Tornadus,Zamazenta-*,Farigiraf,Kyogre,Calyrex-Shadow,Smeargle
Flutter Mane,Iron Boulder,Iron Hands,Lunala,Miraidon,Ogerpon-Hearthflame,Calyrex-Shadow,Raging Bolt,Rillaboom,Smeargle,Tornadus,Zamazenta-*,Flutter Mane,Ogerpon-Hearthflame,Calyrex-Shadow,Tornadus
Calyrex-Shadow,Incineroar,Ogerpon-Hearthflame,Rillaboom,Urshifu-*,Zamazenta-*,Calyrex-Ice,Flutter Mane,Kyogre,Landorus,Smeargle,Urshifu-*,Calyrex-Shadow,Incineroar,Calyrex-Ice,Urshifu-Rapid-Strike
Brute Bonnet,Calyrex-Shadow,Incineroar,Iron Boulder,Iron Valiant,Koraidon,Calyrex-Shadow,Raging Bolt,Rillaboom,Smeargle,Tornadus,Zamazenta-*,Calyrex-Shadow,Iron Valiant,Smeargle,Tornadus
Calyrex-Shadow,Dudunsparce-*,Incineroar,Kyogre,Raging Bolt,Rillaboom,Calyrex-Ice,Flutter Mane,Kyogre,Landorus,Smeargle,Urshifu-*,Dudunsparce,Incineroar,Calyrex-Ice,Smeargle
Calyrex-Shadow,Raging Bolt,Rillaboom,Smeargle,Tornadus,Zamazenta-*,Calyrex-Ice,Incineroar,Indeedee-F,Lunala,Rampardos,Ursaluna,Calyrex-Shadow,Smeargle,Lunala,Rampardos
Chi-Yu,Iron Bundle,Miraidon,Ogerpon-Hearthflame,Urshifu-*,Zamazenta-*,Calyrex-Shadow,Raging Bolt,Rillaboom,Smeargle,Tornadus,Zamazenta-*,Chi-Yu,Zamazenta-Crowned,Rillaboom,Smeargle
Amoonguss,Calyrex-Shadow,Incineroar,Rillaboom,Urshifu-*,Zamazenta-*,Amoonguss,Calyrex-Shadow,Chien-Pao,Rillaboom,Ursaluna-Bloodmoon,Zamazenta-*,Incineroar,Zamazenta-Crowned,Calyrex-Shadow,Rillaboom
Chi-Yu,Flutter Mane,Koraidon,Lunala,Raging Bolt,Ursaluna,Calyrex-Shadow,Raging Bolt,Rillaboom,Smeargle,Tornadus,Zamazenta-*,Chi-Yu,Raging Bolt,Tornadus,Zamazenta-Crowned
Calyrex-Ice,Flutter Mane,Kyogre,Landorus,Smeargle,Urshifu-*,Blaziken,Calyrex-Shadow,Chien-Pao,Indeedee-F,Krookodile,Meowscarada,Calyrex-Ice,Smeargle,Krookodile,Meowscarada
Amoonguss,Calyrex-Ice,Incineroar,Miraidon,Urshifu-*,Whimsicott,Amoonguss,Clefairy,Flutter Mane,Incineroar,Koraidon,Lunala,Calyrex-Ice,Whimsicott,Flutter Mane,Koraidon
Calyrex-Ice,Indeedee-F,Kyogre,Smeargle,Tornadus,Urshifu-*,Calyrex-Ice,Flutter Mane,Kyogre,Landorus,Smeargle,Urshifu-*,Smeargle,Urshifu,Calyrex-Ice,Smeargle
Brute Bonnet,Flutter Mane,Incineroar,Koraidon,Lunala,Ogerpon-Cornerstone,Calyrex-Shadow,Raging Bolt,Rillaboom,Smeargle,Tornadus,Zamazenta-*,Brute Bonnet,Koraidon,Smeargle,Tornadus
Calyrex-Ice,Flutter Mane,Kyogre,Landorus,Smeargle,Urshifu-*,Amoonguss,Armarouge,Calyrex-Ice,Indeedee-F,Lunala,Ursaluna-Bloodmoon,Calyrex-Ice,Smeargle,Calyrex-Ice,Lunala
Appletun,Calyrex-Ice,Farigiraf,Incineroar,Rillaboom,Terapagos,Amoonguss,Calyrex-Ice,Clawitzer,Incineroar,Porygon2,Raging Bolt,Farigiraf,Incineroar,Incineroar,Porygon2
Calyrex-Shadow,Crawdaunt,Indeedee-F,Iron Crown,Rillaboom,Zamazenta-*,Calyrex-Shadow,Indeedee-F,Regidrago,Roaring Moon,Terapagos,Ursaluna-Bloodmoon,Iron Crown,Rillaboom,Indeedee-F,Roaring Moon
Flutter Mane,Hitmontop,Jumpluff,Koraidon,Ogerpon,Ting-Lu,Annihilape,Kyogre,Landorus-Therian,Maushold-Four,Tinkaton,Tornadus-Therian,Jumpluff,Koraidon,Kyogre,Tornadus-Therian
Flutter Mane,Hitmontop,Jumpluff,Koraidon,Ogerpon,Ting-Lu,Annihilape,Kyogre,Landorus-Therian,Maushold-Four,Tinkaton,Tornadus-Therian,Hitmontop,Ogerpon,Annihilape,Tornadus-Therian
Chi-Yu,Cresselia,Regidrago,Regigigas,Slaking,Weezing-Galar,Calyrex-Shadow,Clefairy,Dialga-Origin,Indeedee-F,Rillaboom,Ursaluna,Chi-Yu,Slaking,Dialga-Origin,Ursaluna
Flutter Mane,Hitmontop,Jumpluff,Koraidon,Ogerpon,Ting-Lu,Annihilape,Kyogre,Landorus-Therian,Maushold-Four,Tinkaton,Tornadus-Therian,Hitmontop,Ogerpon,Annihilape,Maushold-Four
Annihilape,Glastrier,Grimmsnarl,Oranguru,Primarina,Ursaluna-Bloodmoon,Farigiraf,Gholdengo,Incineroar,Rillaboom,Ursaluna-Bloodmoon,Urshifu-*,Annihilape,Grimmsnarl,Farigiraf,Ursaluna-Bloodmoon
Golem-Alola,Lunala,Miraidon,Regieleki,Ting-Lu,Whimsicott,Brute Bonnet,Calyrex-Shadow,Incineroar,Koraidon,Raging Bolt,Walking Wake,Golem-Alola,Ting-Lu,Brute Bonnet,Koraidon
Chi-Yu,Iron Moth,Koraidon,Miraidon,Ting-Lu,Whimsicott,Brute Bonnet,Calyrex-Shadow,Incineroar,Koraidon,Landorus,Raging Bolt,Koraidon,Ting-Lu,Brute Bonnet,Landorus
Annihilape,Glastrier,Grimmsnarl,Oranguru,Primarina,Ursaluna-Bloodmoon,Farigiraf,Gholdengo,Incineroar,Rillaboom,Ursaluna-Bloodmoon,Urshifu-*,Oranguru,Ursaluna-Bloodmoon,Rillaboom,Urshifu-Rapid-Strike
Annihilape,Glastrier,Grimmsnarl,Oranguru,Primarina,Ursaluna-Bloodmoon,Farigiraf,Gholdengo,Incineroar,Rillaboom,Ursaluna-Bloodmoon,Urshifu-*,Oranguru,Ursaluna-Bloodmoon,Rillaboom,Urshifu-Rapid-Strike
Calyrex-Shadow,Raging Bolt,Rillaboom,Smeargle,Tornadus,Zamazenta-*,Chien-Pao,Conkeldurr,Flutter Mane,Incineroar,Indeedee-F,Toxapex,Tornadus,Zamazenta-Crowned,Chien-Pao,Incineroar
Masquerain,Murkrow,Raging Bolt,Shiftry,Shroodle,Walking Wake,Blastoise,Enamorus-Therian,Great Tusk,Grimmsnarl,Jolteon,Lunala,Raging Bolt,Shroodle,Grimmsnarl,Lunala
Masquerain,Murkrow,Raging Bolt,Shiftry,Shroodle,Walking Wake,Blastoise,Enamorus-Therian,Great Tusk,Grimmsnarl,Jolteon,Lunala,Masquerain,Walking Wake,Enamorus-Therian,Grimmsnarl
Kyogre,Miraidon,Ogerpon-Hearthflame,Raging Bolt,Urshifu-*,Walking Wake,Calyrex-Shadow,Raging Bolt,Rillaboom,Smeargle,Tornadus,Zamazenta-*,Kyogre,Miraidon,Rillaboom,Smeargle
Golem-Alola,Lunala,Miraidon,Regieleki,Ting-Lu,Whimsicott,Calyrex-Ice,Incineroar,Kyogre,Landorus,Ursaluna,Urshifu-*,Lunala,Regieleki,Calyrex-Ice,Urshifu-Rapid-Strike
Chandelure,Grafaiai,Hitmontop,Morpeko,Ninetales-Alola,Overqwil,Ampharos,Camerupt,Lanturn,Trevenant,Weavile,Yanmega,Hitmontop,Morpeko,Camerupt,Yanmega
Brute Bonnet,Enamorus-Therian,Necrozma-Dusk-Mane,Pelipper,Scrafty,Zekrom,Groudon,Murkrow,Regidrago,Scovillain,Walking Wake,Zacian-*,Brute Bonnet,Necrozma-Dusk-Mane,Regidrago,Scovillain
Brute Bonnet,Enamorus-Therian,Necrozma-Dusk-Mane,Pelipper,Scrafty,Zekrom,Groudon,Murkrow,Regidrago,Scovillain,Walking Wake,Zacian-*,Necrozma-Dusk-Mane,Scrafty,Regidrago,Scovillain
Brute Bonnet,Enamorus-Therian,Necrozma-Dusk-Mane,Pelipper,Scrafty,Zekrom,Brute Bonnet,Gothitelle,Groudon,Scream Tail,Walking Wake,Zamazenta-*,Necrozma-Dusk-Mane,Scrafty,Groudon,Walking Wake
Brute Bonnet,Enamorus-Therian,Necrozma-Dusk-Mane,Pelipper,Scrafty,Zekrom,Brute Bonnet,Gothitelle,Groudon,Scream Tail,Walking Wake,Zamazenta-*,Brute Bonnet,Necrozma-Dusk-Mane,Groudon,Zamazenta
Brute Bonnet,Indeedee,Landorus-Therian,Necrozma-Dawn-Wings,Talonflame,Zacian-*,Brute Bonnet,Gouging Fire,Groudon,Necrozma-Dawn-Wings,Ogerpon,Walking Wake,Landorus-Therian,Necrozma-Dawn-Wings,Brute Bonnet,Necrozma-Dawn-Wings
Brute Bonnet,Indeedee,Landorus-Therian,Necrozma-Dawn-Wings,Talonflame,Zacian-*,Brute Bonnet,Gouging Fire,Groudon,Necrozma-Dawn-Wings,Ogerpon,Walking Wake,Necrozma-Dawn-Wings,Talonflame,Brute Bonnet,Necrozma-Dawn-Wings
Calyrex-Shadow,Raging Bolt,Rillaboom,Smeargle,Tornadus,Zamazenta-*,Iron Hands,Landorus,Lunala,Miraidon,Primarina,Serperior,Rillaboom,Smeargle,Iron Hands,Miraidon
Archaludon,Incineroar,Porygon2,Sneasler,Ursaluna,Yanmega,Amoonguss,Calyrex-Shadow,Flutter Mane,Indeedee-F,Torkoal,Zacian-*,Incineroar,Ursaluna,Calyrex-Shadow,Indeedee-F
Farigiraf,Incineroar,Lunala,Ogerpon-Wellspring,Rillaboom,Zamazenta-*,Calyrex-Shadow,Raging Bolt,Rillaboom,Smeargle,Tornadus,Zamazenta-*,Farigiraf,Ogerpon-Wellspring,Calyrex-Shadow,Smeargle
Brute Bonnet,Gothitelle,Groudon,Scream Tail,Walking Wake,Zamazenta-*,Brute Bonnet,Indeedee,Landorus-Therian,Necrozma-Dawn-Wings,Talonflame,Zacian-*,Groudon,Walking Wake,Landorus-Therian,Necrozma-Dawn-Wings
Brute Bonnet,Gothitelle,Groudon,Scream Tail,Walking Wake,Zamazenta-*,Brute Bonnet,Indeedee,Landorus-Therian,Necrozma-Dawn-Wings,Talonflame,Zacian-*,Gothitelle,Groudon,Landorus-Therian,Necrozma-Dawn-Wings
Calyrex-Shadow,Raging Bolt,Rillaboom,Smeargle,Tornadus,Zamazenta-*,Calyrex-Ice,Grimmsnarl,Incineroar,Landorus,Miraidon,Urshifu-*,Tornadus,Zamazenta-Crowned,Calyrex-Ice,Miraidon
Brute Bonnet,Enamorus-Therian,Necrozma-Dusk-Mane,Pelipper,Scrafty,Zekrom,Groudon,Murkrow,Regidrago,Scovillain,Walking Wake,Zacian-*,Necrozma-Dusk-Mane,Scrafty,Groudon,Scovillain
Brute Bonnet,Enamorus-Therian,Necrozma-Dusk-Mane,Pelipper,Scrafty,Zekrom,Groudon,Murkrow,Regidrago,Scovillain,Walking Wake,Zacian-*,Brute Bonnet,Necrozma-Dusk-Mane,Regidrago,Zacian
Archaludon,Farigiraf,Kyogre,Landorus,Rillaboom,Tornadus,Brute Bonnet,Flutter Mane,Incineroar,Koraidon,Lunala,Ursaluna,Archaludon,Tornadus,Brute Bonnet,Lunala
Amoonguss,Archaludon,Flutter Mane,Incineroar,Rillaboom,Ursaluna-Bloodmoon,Farigiraf,Gholdengo,Incineroar,Rillaboom,Ursaluna-Bloodmoon,Urshifu-*,Amoonguss,Ursaluna-Bloodmoon,Farigiraf,Incineroar
Farigiraf,Gholdengo,Incineroar,Rillaboom,Ursaluna-Bloodmoon,Urshifu-*,Amoonguss,Archaludon,Flutter Mane,Incineroar,Rillaboom,Ursaluna-Bloodmoon,Gholdengo,Incineroar,Amoonguss,Flutter Mane
Brute Bonnet,Chi-Yu,Flutter Mane,Groudon,Lunala,Walking Wake,Flutter Mane,Grimmsnarl,Groudon,Iron Hands,Miraidon,Volcarona,Flutter Mane,Groudon,Flutter Mane,Groudon
Calyrex-Ice,Grimmsnarl,Incineroar,Landorus,Miraidon,Urshifu-*,Chi-Yu,Koraidon,Leavanny,Lunala,Raging Bolt,Tornadus,Calyrex-Ice,Incineroar,Lunala,Tornadus
Archaludon,Basculegion,Clefairy,Kyogre,Kyurem-White,Ninetales-Alola,Armarouge,Farigiraf,Indeedee,Koraidon,Thundurus,Tornadus,Basculegion,Kyogre,Farigiraf,Thundurus
Farigiraf,Gholdengo,Incineroar,Rillaboom,Ursaluna-Bloodmoon,Urshifu-*,Amoonguss,Archaludon,Flutter Mane,Incineroar,Rillaboom,Ursaluna-Bloodmoon,Farigiraf,Incineroar,Amoonguss,Archaludon
Brute Bonnet,Enamorus-Therian,Necrozma-Dusk-Mane,Pelipper,Scrafty,Zekrom,Annihilape,Eternatus,Ogerpon-Wellspring,Talonflame,Ursaluna-Bloodmoon,Zacian-*,Brute Bonnet,Necrozma-Dusk-Mane,Annihilape,Eternatus
Brute Bonnet,Enamorus-Therian,Necrozma-Dusk-Mane,Pelipper,Scrafty,Zekrom,Annihilape,Eternatus,Ogerpon-Wellspring,Talonflame,Ursaluna-Bloodmoon,Zacian-*,Brute Bonnet,Necrozma-Dusk-Mane,Annihilape,Zacian
Brute Bonnet,Gothitelle,Groudon,Scream Tail,Walking Wake,Zamazenta-*,Archaludon,Brute Bonnet,Groudon,Thundurus,Torracat,Zacian-*,Groudon,Scream Tail,Thundurus,Torracat
Brute Bonnet,Enamorus-Therian,Necrozma-Dusk-Mane,Pelipper,Scrafty,Zekrom,Brute Bonnet,Gouging Fire,Groudon,Necrozma-Dawn-Wings,Ogerpon,Walking Wake,Brute Bonnet,Necrozma-Dusk-Mane,Gouging Fire,Walking Wake
Brute Bonnet,Enamorus-Therian,Necrozma-Dusk-Mane,Pelipper,Scrafty,Zekrom,Brute Bonnet,Gouging Fire,Groudon,Necrozma-Dawn-Wings,Ogerpon,Walking Wake,Brute Bonnet,Necrozma-Dusk-Mane,Gouging Fire,Walking Wake
Kyogre,Landorus,Rillaboom,Tornadus,Urshifu-*,Zacian-*,Chi-Yu,Koraidon,Leavanny,Lunala,Raging Bolt,Tornadus,Kyogre,Landorus,Leavanny,Tornadus
Brute Bonnet,Gothitelle,Groudon,Scream Tail,Walking Wake,Zamazenta-*,Archaludon,Brute Bonnet,Groudon,Thundurus,Torracat,Zacian-*,Groudon,Walking Wake,Brute Bonnet,Torracat
Chi-Yu,Koraidon,Leavanny,Lunala,Raging Bolt,Tornadus,Calyrex-Shadow,Farigiraf,Incineroar,Miraidon,Rillaboom,Whimsicott,Chi-Yu,Koraidon,Calyrex-Shadow,Whimsicott
Calyrex-Shadow,Incineroar,Lunala,Raging Bolt,Urshifu-*,Whimsicott,Chi-Yu,Koraidon,Leavanny,Lunala,Raging Bolt,Tornadus,Urshifu-Rapid-Strike,Whimsicott,Koraidon,Tornadus
