j1_1,j1_2,j1_3,j1_4,j1_5,j1_6,j2_1,j2_2,j2_3,j2_4,j2_5,j2_6,j1_l1,j1_l2,j2_l1,j2_l2
Beartic,Ludicolo,Pelipper,Rampardos,Ribombee,Tauros-Paldea-Blaze,Bellibolt,Maushold,Murkrow,Perrserker,Slowking-Galar,Tauros-Paldea-Combat,Ludicolo,Rampardos,Maushold,Perrserker
Beartic,Ludicolo,Pelipper,Rampardos,Ribombee,Tauros-Paldea-Blaze,Bellibolt,Maushold,Murkrow,Perrserker,Slowking-Galar,Tauros-Paldea-Combat,Beartic,Ludicolo,Perrserker,Slowking-Galar
Brute Bonnet,Dachsbun,Ho-Oh,Incineroar,Koraidon,Ogerpon-Wellspring,Amoonguss,Iron Hands,Kingdra,Kyogre,Metagross,Moltres-Galar,Dachsbun,Incineroar,Amoonguss,Metagross
Beartic,Ludicolo,Pelipper,Rampardos,Ribombee,Tauros-Paldea-Blaze,Bellibolt,Maushold,Murkrow,Perrserker,Slowking-Galar,Tauros-Paldea-Combat,Beartic,Pelipper,Perrserker,Slowking-Galar
Amoonguss,Archaludon,Flutter Mane,Incineroar,Rillaboom,Ursaluna-Bloodmoon,Annihilape,Archaludon,Chi-Yu,Maushold-Four,Sinistcha,Toxtricity-Low-Key,Flutter Mane,Rillaboom,Archaludon,Maushold-Four
Annihilape,Archaludon,Chi-Yu,Maushold-Four,Sinistcha,Toxtricity-Low-Key,Amoonguss,Archaludon,Flutter Mane,Incineroar,Rillaboom,Ursaluna-Bloodmoon,Annihilape,Toxtricity-Low-Key,Amoonguss,Archaludon
Barraskewda,Comfey,Klefki,Oranguru,Pawmot,Zoroark,Bronzong,Coalossal,Gengar,Hariyama,Scovillain,Whiscash,Barraskewda,Klefki,Gengar,Scovillain
Barraskewda,Comfey,Klefki,Oranguru,Pawmot,Zoroark,Bronzong,Coalossal,Gengar,Hariyama,Scovillain,Whiscash,Barraskewda,Klefki,Coalossal,Whiscash
Barraskewda,Comfey,Klefki,Oranguru,Pawmot,Zoroark,Bronzong,Coalossal,Gengar,Hariyama,Scovillain,Whiscash,Klefki,Pawmot,Gengar,Scovillain
Barraskewda,Comfey,Klefki,Oranguru,Pawmot,Zoroark,Bronzong,Coalossal,Gengar,Hariyama,Scovillain,Whiscash,Barraskewda,Klefki,Scovillain,Whiscash
Barraskewda,Comfey,Klefki,Oranguru,Pawmot,Zoroark,Bronzong,Coalossal,Gengar,Hariyama,Scovillain,Whiscash,Klefki,Pawmot,Hariyama,Whiscash
Annihilape,Brute Bonnet,Calyrex-Ice,Indeedee-F,Lunala,Torkoal,Calyrex-Ice,Grimmsnarl,Incineroar,Landorus,Miraidon,Urshifu-*,Calyrex-Ice,Indeedee-F,Calyrex-Ice,Grimmsnarl
Brionne,Cottonee,Gligar,Pawniard,Sandile,Voltorb,Basculin-White-Striped,Glimmet,Luxio,Magby,Meditite,Poltchageist,Sandile,Voltorb,Magby,Meditite
Brionne,Cottonee,Gligar,Pawniard,Sandile,Voltorb,Basculin-White-Striped,Glimmet,Luxio,Magby,Meditite,Poltchageist,Pawniard,Sandile,Basculin-White-Striped,Meditite
Brionne,Cottonee,Gligar,Pawniard,Sandile,Voltorb,Basculin-White-Striped,Glimmet,Luxio,Magby,Meditite,Poltchageist,Pawniard,Sandile,Basculin-White-Striped,Meditite
Amoonguss,Dragonite,Flutter Mane,Incineroar,Torkoal,Ursaluna,Chien-Pao,Clefable,Excadrill,Gholdengo,Mandibuzz,Tyranitar,Incineroar,Ursaluna,Excadrill,Tyranitar
Amoonguss,Dragonite,Flutter Mane,Incineroar,Torkoal,Ursaluna,Chien-Pao,Clefable,Excadrill,Gholdengo,Mandibuzz,Tyranitar,Incineroar,Torkoal,Mandibuzz,Tyranitar
Amoonguss,Archaludon,Flutter Mane,Incineroar,Rillaboom,Ursaluna-Bloodmoon,Farigiraf,Goodra-Hisui,Grimmsnarl,Landorus-Therian,Skeledirge,Sneasler,Amoonguss,Archaludon,Goodra-Hisui,Grimmsnarl
Farigiraf,Goodra-Hisui,Grimmsnarl,Landorus-Therian,Skeledirge,Sneasler,Amoonguss,Archaludon,Flutter Mane,Incineroar,Rillaboom,Ursaluna-Bloodmoon,Grimmsnarl,Skeledirge,Flutter Mane,Ursaluna-Bloodmoon
Corviknight,Enamorus-Therian,Landorus,Moltres-Galar,Tornadus,Vivillon-Pokeball,Gardevoir,Hatterene,Indeedee-F,Iron Boulder,Latias,Metagross,Moltres-Galar,Vivillon-Pokeball,Hatterene,Indeedee-F
Corviknight,Enamorus-Therian,Landorus,Moltres-Galar,Tornadus,Vivillon-Pokeball,Gardevoir,Hatterene,Indeedee-F,Iron Boulder,Latias,Metagross,Landorus,Tornadus,Hatterene,Indeedee-F
Articuno,Cetitan,Chien-Pao,Froslass,Kyurem-White,Ninetales-Alola,Clefairy,Gholdengo,Magmortar,Scrafty,Tornadus,Zacian-*,Cetitan,Kyurem-White,Gholdengo,Tornadus
Articuno,Cetitan,Chien-Pao,Froslass,Kyurem-White,Ninetales-Alola,Clefairy,Gholdengo,Magmortar,Scrafty,Tornadus,Zacian-*,Cetitan,Ninetales-Alola,Gholdengo,Tornadus
Dialga-Origin,Incineroar,Lunala,Moltres-Galar,Raging Bolt,Whimsicott,Chien-Pao,Dragonite,Necrozma-Dawn-Wings,Ogerpon-Hearthflame,Urshifu-*,Zamazenta-*,Incineroar,Whimsicott,Chien-Pao,Zamazenta-Crowned
Dialga-Origin,Incineroar,Lunala,Moltres-Galar,Raging Bolt,Whimsicott,Chien-Pao,Dragonite,Necrozma-Dawn-Wings,Ogerpon-Hearthflame,Urshifu-*,Zamazenta-*,Dialga-Origin,Incineroar,Chien-Pao,Zamazenta-Crowned
Ditto,Jumpluff,Koraidon,Sandy Shocks,Scream Tail,Volcarona,Amoonguss,Calyrex-Shadow,Chi-Yu,Iron Hands,Smeargle,Terapagos,Sandy Shocks,Scream Tail,Calyrex-Shadow,Iron Hands
Ditto,Jumpluff,Koraidon,Sandy Shocks,Scream Tail,Volcarona,Amoonguss,Calyrex-Shadow,Chi-Yu,Iron Hands,Smeargle,Terapagos,Ditto,Scream Tail,Calyrex-Shadow,Smeargle
Ditto,Jumpluff,Koraidon,Sandy Shocks,Scream Tail,Volcarona,Amoonguss,Calyrex-Shadow,Chi-Yu,Iron Hands,Smeargle,Terapagos,Sandy Shocks,Scream Tail,Calyrex-Shadow,Smeargle
Grimmsnarl,Hydrapple,Kyogre,Raichu,Rayquaza,Regigigas,Groudon,Ho-Oh,Ogerpon-Wellspring,Sneasler,Tinkaton,Walking Wake,Kyogre,Raichu,Ho-Oh,Tinkaton
Grimmsnarl,Hydrapple,Kyogre,Raichu,Rayquaza,Regigigas,Groudon,Ho-Oh,Ogerpon-Wellspring,Sneasler,Tinkaton,Walking Wake,Grimmsnarl,Rayquaza,Ho-Oh,Tinkaton
Grimmsnarl,Hydrapple,Kyogre,Raichu,Rayquaza,Regigigas,Groudon,Ho-Oh,Ogerpon-Wellspring,Sneasler,Tinkaton,Walking Wake,Grimmsnarl,Rayquaza,Groudon,Walking Wake
Regice,Regidrago,Regieleki,Regigigas,Regirock,Registeel,Regice,Regidrago,Regieleki,Regigigas,Regirock,Registeel,Regidrago,Regieleki,Regidrago,Regieleki
Annihilape,Glastrier,Grimmsnarl,Oranguru,Primarina,Ursaluna-Bloodmoon,Annihilape,Arcanine,Armarouge,Farigiraf,Maushold-Four,Roaring Moon,Oranguru,Ursaluna-Bloodmoon,Farigiraf,Roaring Moon
Annihilape,Arcanine,Armarouge,Farigiraf,Maushold-Four,Roaring Moon,Annihilape,Glastrier,Grimmsnarl,Oranguru,Primarina,Ursaluna-Bloodmoon,Annihilape,Farigiraf,Oranguru,Ursaluna-Bloodmoon
Calyrex-Shadow,Kyogre,Ogerpon-Cornerstone,Rillaboom,Tornadus,Urshifu-*,Calyrex-Ice,Farigiraf,Grimmsnarl,Iron Hands,Miraidon,Ogerpon-Hearthflame,Rillaboom,Tornadus,Grimmsnarl,Miraidon
Calyrex-Ice,Farigiraf,Grimmsnarl,Iron Hands,Miraidon,Ogerpon-Hearthflame,Calyrex-Shadow,Kyogre,Ogerpon-Cornerstone,Rillaboom,Tornadus,Urshifu-*,Calyrex-Ice,Grimmsnarl,Kyogre,Rillaboom
Cresselia,Iron Hands,Lilligant-Hisui,Raging Bolt,Staraptor,Torkoal,Chi-Yu,Excadrill,Flutter Mane,Ivysaur,Latias,Tyranitar,Cresselia,Iron Hands,Excadrill,Ivysaur
Cresselia,Iron Hands,Lilligant-Hisui,Raging Bolt,Staraptor,Torkoal,Chi-Yu,Excadrill,Flutter Mane,Ivysaur,Latias,Tyranitar,Cresselia,Iron Hands,Excadrill,Ivysaur
Cresselia,Iron Hands,Lilligant-Hisui,Raging Bolt,Staraptor,Torkoal,Chi-Yu,Excadrill,Flutter Mane,Ivysaur,Latias,Tyranitar,Cresselia,Iron Hands,Excadrill,Ivysaur
Chi-Yu,Excadrill,Flutter Mane,Ivysaur,Latias,Tyranitar,Cresselia,Iron Hands,Lilligant-Hisui,Raging Bolt,Staraptor,Torkoal,Excadrill,Ivysaur,Iron Hands,Lilligant-Hisui
Calyrex-Ice,Enamorus-Therian,Glaceon,Ninetales-Alola,Sinistcha,Smeargle,Corviknight,Duraludon,Glalie,Miraidon,Porygon2,Raichu-Alola,Calyrex-Ice,Sinistcha,Miraidon,Porygon2
Electabuzz,Enamorus,Heatran,Necrozma-Dusk-Mane,Thundurus,Zamazenta-*,Electrode-Hisui,Gholdengo,Honchkrow,Moltres,Necrozma-Dawn-Wings,Reshiram,Heatran,Thundurus,Electrode-Hisui,Honchkrow
Electabuzz,Enamorus,Heatran,Necrozma-Dusk-Mane,Thundurus,Zamazenta-*,Electrode-Hisui,Gholdengo,Honchkrow,Moltres,Necrozma-Dawn-Wings,Reshiram,Electabuzz,Enamorus,Electrode-Hisui,Moltres
Azumarill,Flygon,Mimikyu,Raichu-Alola,Scizor,Shiftry,Ampharos,Krookodile,Lanturn,Trevenant,Weavile,Yanmega,Raichu-Alola,Shiftry,Weavile,Yanmega
Azumarill,Flygon,Mimikyu,Raichu-Alola,Scizor,Shiftry,Ampharos,Krookodile,Lanturn,Trevenant,Weavile,Yanmega,Flygon,Mimikyu,Krookodile,Trevenant
Azumarill,Flygon,Mimikyu,Raichu-Alola,Scizor,Shiftry,Ampharos,Krookodile,Lanturn,Trevenant,Weavile,Yanmega,Azumarill,Shiftry,Krookodile,Yanmega
Annihilape,Brute Bonnet,Maushold,Mudsdale,Tornadus,Urshifu-*,Dragonite,Flamigo,Foongus,Ogerpon-Wellspring,Porygon2,Ursaluna-Bloodmoon,Annihilape,Brute Bonnet,Ogerpon-Wellspring,Porygon2
Annihilape,Brute Bonnet,Maushold,Mudsdale,Tornadus,Urshifu-*,Dragonite,Flamigo,Foongus,Ogerpon-Wellspring,Porygon2,Ursaluna-Bloodmoon,Annihilape,Tornadus,Dragonite,Ogerpon-Wellspring
Annihilape,Brute Bonnet,Maushold,Mudsdale,Tornadus,Urshifu-*,Dragonite,Flamigo,Foongus,Ogerpon-Wellspring,Porygon2,Ursaluna-Bloodmoon,Tornadus,Urshifu-Rapid-Strike,Ogerpon-Wellspring,Ursaluna-Bloodmoon
Calyrex-Ice,Incineroar,Meowstic,Necrozma-Dawn-Wings,Regigigas,Urshifu-*,Amoonguss,Calyrex-Shadow,Flutter Mane,Incineroar,Koraidon,Ogerpon-Cornerstone,Incineroar,Urshifu,Incineroar,Koraidon
Calyrex-Shadow,Chi-Yu,Iron Hands,Rillaboom,Smeargle,Terapagos,Calyrex-Ice,Farigiraf,Incineroar,Miraidon,Ogerpon-Cornerstone,Urshifu-*,Smeargle,Terapagos,Ogerpon-Cornerstone,Urshifu-Rapid-Strike
Calyrex-Shadow,Clefairy,Flutter Mane,Incineroar,Koraidon,Rillaboom,Ho-Oh,Incineroar,Iron Boulder,Miraidon,Ogerpon-Wellspring,Whimsicott,Calyrex-Shadow,Incineroar,Iron Boulder,Miraidon
Calyrex-Shadow,Clefairy,Flutter Mane,Incineroar,Koraidon,Rillaboom,Ho-Oh,Incineroar,Iron Boulder,Miraidon,Ogerpon-Wellspring,Whimsicott,Calyrex-Shadow,Rillaboom,Iron Boulder,Miraidon
Calyrex-Shadow,Clefairy,Flutter Mane,Incineroar,Koraidon,Rillaboom,Ho-Oh,Incineroar,Iron Boulder,Miraidon,Ogerpon-Wellspring,Whimsicott,Calyrex-Shadow,Rillaboom,Miraidon,Whimsicott
Calyrex-Shadow,Flutter Mane,Incineroar,Ogerpon-Cornerstone,Rillaboom,Terapagos,Calyrex-Shadow,Kyogre,Ogerpon-Cornerstone,Rillaboom,Tornadus,Urshifu-*,Flutter Mane,Ogerpon-Cornerstone,Kyogre,Tornadus
Calyrex-Shadow,Flutter Mane,Incineroar,Ogerpon-Cornerstone,Rillaboom,Terapagos,Calyrex-Shadow,Kyogre,Ogerpon-Cornerstone,Rillaboom,Tornadus,Urshifu-*,Calyrex-Shadow,Rillaboom,Kyogre,Tornadus
Gengar,Malamar,Milotic,Muk-Alola,Rillaboom,Volcarona,Archaludon,Clefable,Gliscor,Jumpluff,Mudsdale,Politoed,Muk-Alola,Volcarona,Gliscor,Politoed
Gengar,Malamar,Milotic,Muk-Alola,Rillaboom,Volcarona,Archaludon,Clefable,Gliscor,Jumpluff,Mudsdale,Politoed,Rillaboom,Volcarona,Jumpluff,Politoed
Chien-Pao,Incineroar,Lunala,Miraidon,Ursaluna,Whimsicott,Gholdengo,Grimmsnarl,Hatterene,Indeedee-F,Iron Hands,Torkoal,Lunala,Miraidon,Gholdengo,Iron Hands
Calyrex-Ice,Farigiraf,Grimmsnarl,Iron Hands,Miraidon,Ogerpon-Hearthflame,Archaludon,Basculegion,Cresselia,Kyogre,Pelipper,Rillaboom,Grimmsnarl,Iron Hands,Pelipper,Rillaboom
Calyrex-Ice,Farigiraf,Grimmsnarl,Iron Hands,Miraidon,Ogerpon-Hearthflame,Archaludon,Basculegion,Cresselia,Kyogre,Pelipper,Rillaboom,Calyrex-Ice,Iron Hands,Cresselia,Rillaboom
Cyndaquil,Duraludon,Misdreavus,Mudbray,Sneasel,Sprigatito,Eevee,Piplup,Porygon,Shinx,Tinkatink,Zorua-Hisui,Duraludon,Sneasel,Porygon,Tinkatink
Cyndaquil,Duraludon,Misdreavus,Mudbray,Sneasel,Sprigatito,Eevee,Piplup,Porygon,Shinx,Tinkatink,Zorua-Hisui,Duraludon,Sneasel,Porygon,Tinkatink
Cyndaquil,Dunsparce,Duraludon,Misdreavus,Mudbray,Sandygast,Bronzor,Cranidos,Girafarig,Inkay,Litten,Meditite,Dunsparce,Duraludon,Girafarig,Inkay
Cyndaquil,Dunsparce,Duraludon,Misdreavus,Mudbray,Sandygast,Bronzor,Cranidos,Girafarig,Inkay,Litten,Meditite,Duraludon,Mudbray,Girafarig,Inkay
Cyndaquil,Dunsparce,Duraludon,Misdreavus,Mudbray,Sandygast,Bronzor,Cranidos,Girafarig,Inkay,Litten,Meditite,Duraludon,Mudbray,Girafarig,Inkay
Amoonguss,Annihilape,Grimmsnarl,Indeedee,Terapagos,Ursaluna,Farigiraf,Flutter Mane,Gastrodon,Ho-Oh,Incineroar,Solgaleo,Amoonguss,Terapagos,Farigiraf,Solgaleo
Amoonguss,Annihilape,Grimmsnarl,Indeedee,Terapagos,Ursaluna,Farigiraf,Flutter Mane,Gastrodon,Ho-Oh,Incineroar,Solgaleo,Amoonguss,Indeedee,Flutter Mane,Solgaleo
Amoonguss,Annihilape,Grimmsnarl,Indeedee,Terapagos,Ursaluna,Farigiraf,Flutter Mane,Gastrodon,Ho-Oh,Incineroar,Solgaleo,Amoonguss,Ursaluna,Flutter Mane,Solgaleo
Grimmsnarl,Incineroar,Polteageist,Rillaboom,Ursaluna-Bloodmoon,Urshifu-*,Farigiraf,Goodra-Hisui,Grimmsnarl,Landorus-Therian,Skeledirge,Sneasler,Grimmsnarl,Urshifu-Rapid-Strike,Goodra-Hisui,Skeledirge
Farigiraf,Goodra-Hisui,Grimmsnarl,Landorus-Therian,Skeledirge,Sneasler,Grimmsnarl,Incineroar,Polteageist,Rillaboom,Ursaluna-Bloodmoon,Urshifu-*,Landorus-Therian,Skeledirge,Grimmsnarl,Incineroar
Grimmsnarl,Incineroar,Polteageist,Rillaboom,Ursaluna-Bloodmoon,Urshifu-*,Farigiraf,Goodra-Hisui,Grimmsnarl,Landorus-Therian,Skeledirge,Sneasler,Grimmsnarl,Incineroar,Goodra-Hisui,Skeledirge
Grimmsnarl,Incineroar,Polteageist,Rillaboom,Ursaluna-Bloodmoon,Urshifu-*,Farigiraf,Goodra-Hisui,Grimmsnarl,Landorus-Therian,Skeledirge,Sneasler,Grimmsnarl,Ursaluna-Bloodmoon,Grimmsnarl,Skeledirge
Farigiraf,Goodra-Hisui,Grimmsnarl,Landorus-Therian,Skeledirge,Sneasler,Grimmsnarl,Incineroar,Polteageist,Rillaboom,Ursaluna-Bloodmoon,Urshifu-*,Grimmsnarl,Skeledirge,Grimmsnarl,Ursaluna-Bloodmoon
Great Tusk,Illumise,Kyurem-White,Necrozma-Dusk-Mane,Samurott-Hisui,Typhlosion-Hisui,Giratina-Origin,Illumise,Iron Boulder,Landorus-Therian,Necrozma-Dusk-Mane,Typhlosion-Hisui,Great Tusk,Illumise,Illumise,Iron Boulder
Great Tusk,Illumise,Kyurem-White,Necrozma-Dusk-Mane,Samurott-Hisui,Typhlosion-Hisui,Giratina-Origin,Illumise,Iron Boulder,Landorus-Therian,Necrozma-Dusk-Mane,Typhlosion-Hisui,Illumise,Kyurem-White,Iron Boulder,Necrozma-Dusk-Mane
Great Tusk,Illumise,Kyurem-White,Necrozma-Dusk-Mane,Samurott-Hisui,Typhlosion-Hisui,Giratina-Origin,Illumise,Iron Boulder,Landorus-Therian,Necrozma-Dusk-Mane,Typhlosion-Hisui,Illumise,Samurott-Hisui,Giratina-Origin,Landorus-Therian
Amoonguss,Baxcalibur,Hitmontop,Noivern,Rillaboom,Whimsicott,Charizard,Dragonite,Incineroar,Meowstic,Overqwil,Scovillain,Amoonguss,Whimsicott,Meowstic,Scovillain
Charizard,Dragonite,Incineroar,Meowstic,Overqwil,Scovillain,Amoonguss,Baxcalibur,Hitmontop,Noivern,Rillaboom,Whimsicott,Meowstic,Scovillain,Amoonguss,Whimsicott
Blaziken,Magmar,Meowscarada,Primarina,Rillaboom,Whimsicott,Amoonguss,Comfey,Cyclizar,Incineroar,Iron Bundle,Serperior,Meowscarada,Primarina,Incineroar,Serperior
Blaziken,Magmar,Meowscarada,Primarina,Rillaboom,Whimsicott,Amoonguss,Comfey,Cyclizar,Incineroar,Iron Bundle,Serperior,Meowscarada,Primarina,Incineroar,Serperior
Bruxish,Calyrex-Shadow,Grimmsnarl,Indeedee-F,Kyogre,Whimsicott,Amoonguss,Calyrex-Ice,Farigiraf,Incineroar,Miraidon,Urshifu-*,Kyogre,Whimsicott,Calyrex-Ice,Miraidon
Entei,Koraidon,Malamar,Miraidon,Oranguru,Whimsicott,Bruxish,Calyrex-Shadow,Grimmsnarl,Indeedee-F,Kyogre,Whimsicott,Miraidon,Whimsicott,Bruxish,Calyrex-Shadow
Bruxish,Smeargle,Terapagos,Urshifu-*,Whimsicott,Zacian-*,Bruxish,Calyrex-Shadow,Grimmsnarl,Indeedee-F,Kyogre,Whimsicott,Smeargle,Terapagos,Indeedee-F,Kyogre
Ceruledge,Groudon,Kingambit,Ogerpon-Wellspring,Scream Tail,Zacian-*,Arcanine-Hisui,Conkeldurr,Farigiraf,Rayquaza,Volbeat,Zacian-*,Kingambit,Scream Tail,Arcanine-Hisui,Rayquaza
Ceruledge,Groudon,Kingambit,Ogerpon-Wellspring,Scream Tail,Zacian-*,Arcanine-Hisui,Conkeldurr,Farigiraf,Rayquaza,Volbeat,Zacian-*,Groudon,Ogerpon-Wellspring,Arcanine-Hisui,Rayquaza
Ceruledge,Groudon,Kingambit,Ogerpon-Wellspring,Scream Tail,Zacian-*,Arcanine-Hisui,Conkeldurr,Farigiraf,Rayquaza,Volbeat,Zacian-*,Groudon,Ogerpon-Wellspring,Arcanine-Hisui,Rayquaza
Amoonguss,Calyrex-Shadow,Chien-Pao,Raging Bolt,Rillaboom,Zamazenta-*,Ho-Oh,Incineroar,Iron Boulder,Miraidon,Ogerpon-Wellspring,Whimsicott,Amoonguss,Chien-Pao,Iron Boulder,Whimsicott
Drifblim,Espathra,Gallade,Indeedee-F,Smeargle,Tauros,Illumise,Lilligant-Hisui,Mudsdale,Ninetales,Slowbro,Toxtricity,Espathra,Smeargle,Slowbro,Toxtricity
Drifblim,Espathra,Gallade,Indeedee-F,Smeargle,Tauros,Illumise,Lilligant-Hisui,Mudsdale,Ninetales,Slowbro,Toxtricity,Espathra,Smeargle,Lilligant-Hisui,Ninetales
Drifblim,Espathra,Gallade,Indeedee-F,Smeargle,Tauros,Illumise,Lilligant-Hisui,Mudsdale,Ninetales,Slowbro,Toxtricity,Espathra,Smeargle,Illumise,Toxtricity
Archaludon,Corviknight,Empoleon,Iron Crown,Kingambit,Tinkaton,Amoonguss,Ogerpon-Hearthflame,Rillaboom,Toedscruel,Torterra,Whimsicott,Corviknight,Tinkaton,Toedscruel,Whimsicott
Archaludon,Corviknight,Empoleon,Iron Crown,Kingambit,Tinkaton,Amoonguss,Ogerpon-Hearthflame,Rillaboom,Toedscruel,Torterra,Whimsicott,Corviknight,Tinkaton,Rillaboom,Whimsicott
Archaludon,Farigiraf,Overqwil,Pelipper,Sinistcha,Zapdos-Galar,Amoonguss,Blastoise,Charizard,Pelipper,Raichu,Tornadus,Farigiraf,Pelipper,Raichu,Tornadus
Archaludon,Farigiraf,Overqwil,Pelipper,Sinistcha,Zapdos-Galar,Amoonguss,Blastoise,Charizard,Pelipper,Raichu,Tornadus,Farigiraf,Sinistcha,Amoonguss,Tornadus
Annihilape,Archaludon,Chi-Yu,Maushold-Four,Sinistcha,Toxtricity-Low-Key,Archaludon,Farigiraf,Overqwil,Pelipper,Sinistcha,Zapdos-Galar,Archaludon,Maushold-Four,Archaludon,Pelipper
Archaludon,Farigiraf,Overqwil,Pelipper,Sinistcha,Zapdos-Galar,Annihilape,Archaludon,Chi-Yu,Maushold-Four,Sinistcha,Toxtricity-Low-Key,Archaludon,Pelipper,Annihilape,Maushold-Four
Archaludon,Farigiraf,Overqwil,Pelipper,Sinistcha,Zapdos-Galar,Annihilape,Archaludon,Chi-Yu,Maushold-Four,Sinistcha,Toxtricity-Low-Key,Archaludon,Pelipper,Maushold-Four,Toxtricity-Low-Key
Calyrex-Ice,Clefairy,Farigiraf,Miraidon,Ursaluna,Whimsicott,Garchomp,Greninja-*,Latios,Lucario,Meowscarada,Tornadus,Calyrex-Ice,Clefairy,Garchomp,Latios
Lilligant,Lokix,Ogerpon-Hearthflame,Reshiram,Terapagos,Torkoal,Calyrex-Ice,Enamorus,Greninja-*,Ninetales-Alola,Overqwil,Smeargle,Lokix,Ogerpon-Hearthflame,Calyrex-Ice,Ninetales-Alola
Archaludon,Calyrex-Ice,Gothitelle,Murkrow,Politoed,Urshifu-*,Amoonguss,Groudon,Heatran,Incineroar,Lunala,Raging Bolt,Gothitelle,Politoed,Lunala,Raging Bolt
Camerupt,Exeggutor,Illumise,Lilligant-Hisui,Shiftry,Walking Wake,Abomasnow,Baxcalibur,Chien-Pao,Goodra-Hisui,Iron Leaves,Sandy Shocks,Illumise,Walking Wake,Baxcalibur,Chien-Pao
Camerupt,Exeggutor,Illumise,Lilligant-Hisui,Shiftry,Walking Wake,Abomasnow,Baxcalibur,Chien-Pao,Goodra-Hisui,Iron Leaves,Sandy Shocks,Illumise,Walking Wake,Baxcalibur,Sandy Shocks
Camerupt,Exeggutor,Illumise,Lilligant-Hisui,Shiftry,Walking Wake,Abomasnow,Baxcalibur,Chien-Pao,Goodra-Hisui,Iron Leaves,Sandy Shocks,Camerupt,Illumise,Baxcalibur,Sandy Shocks
Calyrex-Ice,Iron Valiant,Landorus,Miraidon,Pelipper,Urshifu-*,Brute Bonnet,Calyrex-Ice,Lunala,Magmar,Munkidori,Torkoal,Landorus,Miraidon,Lunala,Magmar
Amoonguss,Flutter Mane,Incineroar,Koraidon,Scream Tail,Terapagos,Dialga-Origin,Incineroar,Indeedee-F,Lunala,Ogerpon-Wellspring,Ursaluna,Flutter Mane,Koraidon,Indeedee-F,Ursaluna
Amoonguss,Flutter Mane,Incineroar,Koraidon,Scream Tail,Terapagos,Dialga-Origin,Incineroar,Indeedee-F,Lunala,Ogerpon-Wellspring,Ursaluna,Flutter Mane,Koraidon,Indeedee-F,Ursaluna
Calyrex-Shadow,Grimmsnarl,Incineroar,Regigigas,Tornadus,Weezing-Galar,Calyrex-Shadow,Grimmsnarl,Iron Hands,Miraidon,Ursaluna,Urshifu-*,Regigigas,Weezing-Galar,Grimmsnarl,Miraidon
Annihilape,Giratina-Origin,Necrozma-Dusk-Mane,Sinistcha,Thundurus,Weezing-Galar,Dondozo,Eternatus,Mewtwo,Persian-Alola,Ting-Lu,Wo-Chien,Necrozma-Dusk-Mane,Thundurus,Dondozo,Eternatus
Dondozo,Eternatus,Mewtwo,Persian-Alola,Ting-Lu,Wo-Chien,Eternatus,Heatran,Ho-Oh,Ting-Lu,Toxapex,Wo-Chien,Dondozo,Eternatus,Ting-Lu,Wo-Chien
Chandelure,Grafaiai,Hitmontop,Morpeko,Ninetales-Alola,Overqwil,Bellibolt,Maushold,Murkrow,Perrserker,Slowking-Galar,Tauros-Paldea-Combat,Chandelure,Morpeko,Bellibolt,Murkrow
Chandelure,Grafaiai,Hitmontop,Morpeko,Ninetales-Alola,Overqwil,Bellibolt,Maushold,Murkrow,Perrserker,Slowking-Galar,Tauros-Paldea-Combat,Chandelure,Morpeko,Maushold,Tauros-Paldea-Combat
Chandelure,Grafaiai,Hitmontop,Morpeko,Ninetales-Alola,Overqwil,Bellibolt,Maushold,Murkrow,Perrserker,Slowking-Galar,Tauros-Paldea-Combat,Hitmontop,Morpeko,Perrserker,Tauros-Paldea-Combat
Illumise,Lilligant-Hisui,Mudsdale,Ninetales,Slowbro,Toxtricity,Beartic,Ludicolo,Pelipper,Rampardos,Ribombee,Tauros-Paldea-Blaze,Lilligant-Hisui,Toxtricity,Beartic,Ribombee
Illumise,Lilligant-Hisui,Mudsdale,Ninetales,Slowbro,Toxtricity,Beartic,Ludicolo,Pelipper,Rampardos,Ribombee,Tauros-Paldea-Blaze,Lilligant-Hisui,Toxtricity,Ludicolo,Tauros-Paldea-Blaze
Illumise,Lilligant-Hisui,Mudsdale,Ninetales,Slowbro,Toxtricity,Beartic,Ludicolo,Pelipper,Rampardos,Ribombee,Tauros-Paldea-Blaze,Lilligant-Hisui,Toxtricity,Beartic,Tauros-Paldea-Blaze
Illumise,Lilligant-Hisui,Mudsdale,Ninetales,Slowbro,Toxtricity,Beartic,Ludicolo,Pelipper,Rampardos,Ribombee,Tauros-Paldea-Blaze,Lilligant-Hisui,Toxtricity,Beartic,Tauros-Paldea-Blaze
Illumise,Lilligant-Hisui,Mudsdale,Ninetales,Slowbro,Toxtricity,Beartic,Ludicolo,Pelipper,Rampardos,Ribombee,Tauros-Paldea-Blaze,Slowbro,Toxtricity,Beartic,Pelipper
Annihilape,Arcanine,Armarouge,Farigiraf,Maushold-Four,Roaring Moon,Gholdengo,Incineroar,Kommo-o,Rillaboom,Tornadus,Volcarona,Annihilape,Arcanine,Kommo-o,Tornadus
Annihilape,Arcanine,Armarouge,Farigiraf,Maushold-Four,Roaring Moon,Gholdengo,Incineroar,Kommo-o,Rillaboom,Tornadus,Volcarona,Arcanine,Roaring Moon,Incineroar,Kommo-o
